Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;models;price;build;cam2features;displayprotection;displayother;sar-us;gprstext;edge;bodyother;batstandby1;battalktime1;featuresother;optionalother;batmusicplayback1;sar-eu;batlife
https://www.gsmarena.com/alcatel_flash_plus_2-8105.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-flash-plus-2-.jpg;alcatel Flash Plus 2;Released 2016, May;157g, 8.2mm thickness;Android 6.0;16GB/32GB storage, microSDXC;85;N/A;1,593,014 hits;"5.5""";1080x1920 pixels;2/3 GB RAM;Helio P10;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;1, 3, 5, 7, 38, 40, 41;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2016, May. Released 2016, May;Discontinued;152.6 x 76.4 x 8.2 mm (6.01 x 3.01 x 0.32 in);157g (5.54 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.5 inches, 83.4 cm(~71.5% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~401 ppi density);Android 6.0 (Marshmallow);Mediatek MT6755 Helio P10 (28 nm);Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53);Mali-T860MP2;microSDXC (dedicated slot);16GB 2GB RAM, 32GB 3GB RAM;eMMC 5.1;"13 MP, f/2.0, 1/3.1"", 1.12µm, PDAF";Dual-LED dual-tone flash, panorama;1080p@60fps, 1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n;4.1, A2DP;GPS;No;Stereo FM radio, RDS;microUSB 2.0;Fingerprint (front-mounted), accelerometer, gyro, proximity, compass;Li-Ion 3000 mAh, non-removable;Venus Gold, Luna Silver;FL02;About 140 EUR;;LED flash;;;;;;;Up to 528 h (2G) / Up to 405 h (3G);Up to 16 h (2G) / Up to 15 h (3G);;24-bit/192kHz audio;Up to 54 h;;
https://www.gsmarena.com/alcatel_pop_7_lte-8060.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-onetouch-pop-7-lte.jpg;alcatel Pop 7 LTE;Released 2016, April;295.1g, 9.4mm thickness;Android 6.0.1;8GB storage, microSDHC;7;N/A;229,188 hits;"7.0""";600x1024 pixels;1 GB RAM;;3240 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1700(AWS) / 1900;2, 4, 12;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2016, April. Released 2016, April;Discontinued;192 x 110 x 9.4 mm (7.56 x 4.33 x 0.37 in);295.1 g (10.41 oz);Micro-SIM;TFT;7.0 inches, 137.9 cm(~65.3% screen-to-body ratio);600 x 1024 pixels, 16:9 ratio (~170 ppi density);Android 6.0.1 (Marshmallow);;Quad-core 1.1 GHz;;microSDHC (dedicated slot);8GB 1GB RAM;;5 MP;;Yes;2 MP;;Wi-Fi 802.11 a/b/g/n;4.1, A2DP, LE;GPS;No;No;microUSB 2.0;;Li-Ion 3240 mAh, non-removable;White;;About 130 EUR;;;;;;;;;;;;;;;
https://www.gsmarena.com/alcatel_pop_4s-7937.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-pop-4s.jpg;alcatel Pop 4S;Released 2016, Q3;7.9mm thickness;Android 6.0;16GB storage, microSDXC;27;N/A;492,693 hits;"5.5""";1080x1920 pixels;2 GB RAM;MT6755M;2960 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1900 / 2100 - EMEA;1, 3, 7, 8, 20, 28 - EMEA;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps or LTE-A (2CA) Cat6 300/50 Mbps;2016, February. Released 2016, Q3;Discontinued;152 x 77 x 7.9 mm (5.98 x 3.03 x 0.31 in);-;Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by);IPS LCD;5.5 inches, 83.4 cm(~71.3% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~401 ppi density);Android 6.0 (Marshmallow);Mediatek MT6755M (28 nm);Octa-core (4x1.8 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53);Mali-T860MP2;microSDXC (dedicated slot);16GB 2GB RAM;;"13 MP, f/2.0, 1/3"", PDAF";Dual-LED dual-tone flash, panorama, HDR;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.2, A2DP;GPS;Yes (optional);FM radio;microUSB 2.0;Fingerprint (front-mounted), accelerometer, proximity/ gyro, compass (optional);Li-Ion 2960 mAh, non-removable;‎Black, Brown, Green, Blue, Red;5095K, 5095I;About 150 EUR;;LED flash;;;;;;;Up to 500 h (2G) / Up to 480 h (3G);Up to 15 h (2G) / Up to 12 h (3G);;;;;
https://www.gsmarena.com/alcatel_pop_4+-7936.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-pop-4-plus.jpg;alcatel Pop 4+;Released 2016, Q3;8mm thickness;Android 6.0;16GB storage, microSDHC;15;0.1%;727,406 hits;"5.5""";720x1280 pixels;1.5 GB RAM;Snapdragon 210;2500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1900 / 2100;LTE (unspecified);HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2016, February. Released 2016, Q3;Discontinued;151 x 77 x 8 mm (5.94 x 3.03 x 0.31 in);-;Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.5 inches, 83.4 cm(~71.7% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);Android 6.0 (Marshmallow);Qualcomm MSM8909 Snapdragon 210 (28 nm);Quad-core 1.1 GHz Cortex-A7;Adreno 304;microSDHC (dedicated slot);16GB 1.5GB RAM;eMMC 4.5;8 MP, f/2.0, AF;LED flash, HDR, panorama;720p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.1, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass (optional);Li-Ion 2500 mAh, removable;Black, Gold, Silver;5056D, 5056E, 5056M, 5056A, 5056X, 5056O;About 110 EUR;;LED flash;;;;;;;Up to 525 h (2G) / Up to 500 h (3G);Up to 18 h (2G) / Up to 15 h (3G);;;;;
https://www.gsmarena.com/alcatel_pop_4-7935.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-pop-4-2016.jpg;alcatel Pop 4;Released 2016, Q3;8mm thickness;Android 6.0;8GB storage, microSDXC;19;0.1%;927,547 hits;"5.0""";720x1280 pixels;1 GB RAM;Snapdragon 210;2500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1900 / 2100;LTE (unspecified);HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2016, February. Released 2016, Q3;Discontinued;140.7 x 71.4 x 8 mm (5.54 x 2.81 x 0.31 in);-;Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by);IPS LCD;5.0 inches, 68.9 cm(~68.6% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~294 ppi density);Android 6.0 (Marshmallow);Qualcomm MSM8909 Snapdragon 210 (28 nm);Quad-core 1.1 GHz Cortex-A7;Adreno 304;microSDXC (dedicated slot);8GB 1GB RAM;eMMC 4.5;8 MP, AF;LED flash, HDR, panorama;720p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass (optional);Li-Ion 2500 mAh, removable;Silver, Black, Gold, White, Yellow, Red, Blue, Turquoise;5051X, 5051D;About 80 EUR;;LED flash;;;;;;;Up to 420 h (2G) / Up to 420 h (3G);Up to 12 h (2G) / Up to 9 h (3G);;;;;
https://www.gsmarena.com/alcatel_idol_4s_windows-8449.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-idol-4s-windows.jpg;alcatel Idol 4s Windows;Released 2016, Q3;152g, 7mm thickness;Microsoft Windows 10;64GB storage, microSDXC;82;0.1%;305,131 hits;"5.5""";1080x1920 pixels;4 GB RAM;Snapdragon 820;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1700(AWS) / 1900 / 2100;2, 4, 12;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2016, Q3. Released 2016, Q3;Discontinued;153.9 x 75.4 x 7 mm (6.06 x 2.97 x 0.28 in);152 g (5.36 oz);Nano-SIM;AMOLED;5.5 inches, 83.4 cm(~71.9% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~401 ppi density);Microsoft Windows 10;Qualcomm MSM8996 Snapdragon 820 (14 nm);Quad-core (2x2.15 GHz Kryo & 2x1.6 GHz Kryo);Adreno 530;microSDXC (dedicated slot);64GB 4GB RAM;;21 MP, PDAF;Dual-LED dual-tone flash, panorama, HDR;4K@30fps;8 MP;1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot;4.1, A2DP, LE;GPS;No;No;USB Type-C;Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass;Li-Ion 3000 mAh, non-removable;Halo Gold;;About 200 EUR;;LED flash;Asahi Dragontrail Glass;;;;;;Up to 420 h (3G);Up to 13 h 20 min (3G);Virtual Reality Goggles included;;;;
https://www.gsmarena.com/alcatel_idol_4s-7896.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-idol-4s-.jpg;alcatel Idol 4s;Released 2016, July;149g, 7mm thickness;Android 6.0.1;32GB storage, microSDXC;155;0.1%;1,221,378 hits;"5.5""";1440x2560 pixels;3 GB RAM;Snapdragon 652;3000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (optional);HSDPA 850 / 900 / 1900 / 2100 - 6070K, 6070Y;1, 3, 7, 8, 20, 28 - 6070K, 6070Y;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2016, February. Released 2016, July;Discontinued;153.9 x 75.4 x 7 mm (6.06 x 2.97 x 0.28 in);149 g (5.26 oz);Hybrid Dual SIM (Nano-SIM, dual stand-by) - 6070K;AMOLED;5.5 inches, 83.4 cm(~71.9% screen-to-body ratio);1440 x 2560 pixels, 16:9 ratio (~534 ppi density);Android 6.0.1 (Marshmallow);Qualcomm MSM8976 Snapdragon 652 (28 nm);Octa-core (4x1.8 GHz Cortex-A72 & 4x1.4 GHz Cortex-A53);Adreno 510;microSDXC (uses shared SIM slot);32GB 3GB RAM;eMMC 5.1;16 MP, f/2.0, PDAF;Dual-LED dual-tone flash, panorama, HDR;4K@30fps;8 MP;1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;4.2, A2DP, LE;GPS;Yes;FM radio, RDS;microUSB 2.0, OTG;Accelerometer, gyro, proximity, compass;Li-Ion 3000 mAh, non-removable;Gold, Dark Gray, Rose Gold, Metal Silver;6070K, 6070Y, 6070O;About 220 EUR;;LED flash;;;;;;;Up to 420 h (2G) / Up to 420 h (3G);Up to 13 h (2G) / Up to 13 h (3G);Virtual Reality Goggles included;Hi-Fi audio;;;
https://www.gsmarena.com/alcatel_idol_4-7897.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-idol-4--.jpg;alcatel Idol 4;Released 2016, June;135g, 7.1mm thickness;Android 6.0.1;16GB storage, microSDXC;101;0.1%;1,579,196 hits;"5.2""";1080x1920 pixels;2/3 GB RAM;Snapdragon 617;2610 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (optional);HSDPA 850 / 900 / 1900 / 2100 - 6055Y, 6055K, 6055B, 6055I;1, 3, 7, 8, 20, 28 - 6055K;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps or LTE-A (2CA) Cat6 300/50 Mbps;2016, February. Released 2016, June;Discontinued;147 x 72.5 x 7.1 mm (5.79 x 2.85 x 0.28 in);135 g (4.76 oz);Hybrid Dual SIM (Nano-SIM, dual stand-by) - 6055K, 6055I;IPS LCD;5.2 inches, 74.5 cm(~69.9% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~424 ppi density);Android 6.0.1 (Marshmallow);Qualcomm MSM8952 Snapdragon 617 (28 nm);Octa-core (4x1.7 GHz Cortex-A53 & 4x1.2 GHz Cortex-A53);Adreno 405;microSDXC (uses shared SIM slot);16GB 2GB RAM (6055Y,6055K), 16GB 3GB RAM (6055B,6055H,6055I);eMMC 5.1;13 MP, f/2.0, PDAF;Dual-LED dual-tone flash, panorama, HDR;1080p@30fps;8 MP;1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;4.2, A2DP, LE;GPS;Yes;FM radio, RDS;microUSB 2.0, OTG;Accelerometer, gyro, proximity, compass;Li-Ion 2610 mAh, non-removable;Gold, Dark Gray, Rose Gold, Metal Silver;6055K, 6055P, 6055B, 6055U, 6055I, 6055H, 6055Y;About 200 EUR;;LED flash;;;;;;;Up to 520 h (2G) / Up to 520 h (3G);Up to 15 h (2G) / Up to 15 h (3G);;Hi-Fi audio;;;
https://www.gsmarena.com/alcatel_fierce_xl_(windows)-7856.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-fierce-xl-w.jpg;alcatel Fierce XL (Windows);Released 2016, February;174g, 9.5mm thickness;Microsoft Windows 10;16GB storage, microSDHC;39;N/A;275,017 hits;"5.5""";720x1280 pixels;2 GB RAM;Snapdragon 210;2500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1700(AWS) / 1900 / 2100;2, 4, 12;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;2016, January. Released 2016, February;Discontinued;151.9 x 77.8 x 9.5 mm (5.98 x 3.06 x 0.37 in);174 g (6.14 oz);Micro-SIM;IPS LCD;5.5 inches, 83.4 cm(~70.6% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);Microsoft Windows 10;Qualcomm MSM8909 Snapdragon 210 (28 nm);Quad-core 1.1 GHz Cortex-A7;Adreno 304;microSDHC (dedicated slot);16GB 2GB RAM;eMMC 4.5;8 MP, AF;LED flash;720p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, hotspot;4.1, A2DP;GPS, GLONASS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 2500 mAh, non-removable;Light Blue;;;;;Asahi Dragontrail Glass;;;;;Splash and dust resistant;Up to 820 h (3G);Up to 14 h (3G);;;;;
https://www.gsmarena.com/alcatel_caretime-7851.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-caretime.jpg;alcatel CareTime;Released 2016, Q3;15.8mm thickness;Proprietary OS;No card slot;11;N/A;103,480 hits;"0.95""";96x64 pixels; ;MT7198D;380 mAh Li-Ion;GSM 900 / 1800;;;;2016, January. Released 2016, Q3;Discontinued;40 x 40 x 15.8 mm (1.57 x 1.57 x 0.62 in);-;Pre-installed;OLED (single white color);0.95 inches;96 x 64 pixels (~121 ppi density);Proprietary OS;MT7198D;;;No;;;No;;;;;Wi-Fi 802.11 b/g/n;4.0, A2DP;GPS;No;No;No;;Li-Ion 380 mAh, non-removable;Blue, Orange;;;;;;;;Yes;No;IP65 sealed all-weather design;;;Voice memo;;;;
https://www.gsmarena.com/alcatel_pixi_4_(7)-7847.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-pixi4-70.jpg;alcatel Pixi 4 (7);Released 2016, Q3;9.2mm thickness;Android 6.0;8GB storage, microSDHC;18;0.1%;641,214 hits;"7.0""";600x1024 pixels;1 GB RAM;MT8321;2580 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA;2016, January. Released 2016, Q3;Discontinued;189.2 x 107.6 x 9.2 mm (7.45 x 4.24 x 0.36 in);-;Micro-SIM;TFT;7.0 inches, 137.9 cm(~67.7% screen-to-body ratio);600 x 1024 pixels, 16:9 ratio (~170 ppi density);Android 6.0 (Marshmallow);Mediatek MT8321 (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400;microSDHC (dedicated slot);8GB 1GB RAM;;2 MP;;720p@30fps;VGA;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.1, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 2580 mAh, non-removable;Gray, White;9003X;About 80 EUR;;;;;;;;;;;;;;;
https://www.gsmarena.com/alcatel_pixi_4_(6)_3g-8167.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-pixi-4-6-8050e.jpg;alcatel Pixi 4 (6) 3G;Released 2016, June;179g, 8mm thickness;Android 5.1;8GB storage, microSDXC;6;N/A;208,726 hits;"6.0""";540x960 pixels;1 GB RAM;;2580 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100 - 8050e;;HSPA;2016, June. Released 2016, June;Discontinued;168.5 x 86.4 x 8 mm (6.63 x 3.40 x 0.31 in);179 g (6.31 oz);Dual SIM (Micro-SIM, dual stand-by);IPS LCD;6.0 inches, 99.2 cm(~68.2% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~184 ppi density);Android 5.1 (Lollipop);;Quad-core 1.3 GHz;;microSDXC (dedicated slot);8GB 1GB RAM;;13 MP, AF;LED flash, panorama;1080p@30fps;8 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.1, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2580 mAh, removable;Silver, Black, Gold;8050E;About 120 EUR;;;;;;;;;;;;;;;
https://www.gsmarena.com/alcatel_pixi_4_(6)-7846.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-pixi4-60.jpg;alcatel Pixi 4 (6);Released 2016, June;8.3mm thickness;Android 5.1, up to 6.0.1;8GB/16GB storage, microSDHC;34;0.1%;1,936,332 hits;"6.0""";720x1280 pixels;1/1 GB RAM;Snapdragon 210;2580 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (optional);HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 8, 20, 28;HSPA, LTE Cat4 150/50 Mbps;2016, January. Released 2016, June;Discontinued;165 x 83.8 x 8.3 mm (6.50 x 3.30 x 0.33 in);-;Micro-SIM;IPS LCD;6.0 inches, 99.2 cm(~71.8% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~245 ppi density);Android 5.1 (Lollipop), upgradable to 6.0.1 (Marshmallow);Qualcomm MSM8909 Snapdragon 210 (28 nm);Quad-core 1.1 GHz Cortex-A7;Adreno 304;microSDHC (dedicated slot);8GB 1GB RAM, 16GB 1.5GB RAM;eMMC 4.5;8 MP, AF;LED flash, HDR, panorama;1080p@30fps;5 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.1, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer, proximity, compass (optional);Li-Ion 2580 mAh, removable;Black, Silver, Red, Green, Purple;8050D, 9001X, 5098O, 5098S;About 100 EUR;;LED flash;;;;;;;Up to 650 h (2G) / Up to 650 h (3G);Up to 26 h (2G) / Up to 15 h (3G);;;;;
https://www.gsmarena.com/alcatel_pixi_4_(4)-7845.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-pixi4-40.jpg;alcatel Pixi 4 (4);Released 2016, Q3;9.7mm thickness;Android 6.0;4GB/8GB storage, microSDHC;31;0.1%;862,043 hits;"4.0""";480x800 pixels;1 GB RAM;MT6580M;1500 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2016, January. Released 2016, Q3;Discontinued;121.3 x 64.4 x 9.7 mm (4.78 x 2.54 x 0.38 in);-;Micro-SIM;TFT;4.0 inches, 45.5 cm(~58.3% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 6.0 (Marshmallow);Mediatek MT6580M (28 nm);Quad-core 1.3 GHz Cortex-A7;Mali-400MP2;microSDHC (dedicated slot);4GB 512MB RAM, 8GB 1GB RAM;;2 MP or 5 MP;LED flash;1080p@30fps;VGA or 2 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;4.0, A2DP;GPS;No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 1500 mAh, removable;Black, Orange;4034X, 4034G, 4034F, 4034D, 4034A, 4034E;About 60 EUR;;;;;;;;;Up to 520 h (2G) / Up to 500 h (3G);Up to 10 h (2G) / Up to 7 h 20 min (3G);;;;;
https://www.gsmarena.com/alcatel_pixi_4_(3_5)-7844.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-pixi4-35.jpg;alcatel Pixi 4 (3.5);Released 2016, Q3;10mm thickness;Android 5.1;4GB 512MB RAM storage, microSDHC slot;16;N/A;170,845 hits;"3.5""";320x480 pixels;512 MB RAM;MT6572M;1300 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;HSPA 21.1/5.76 Mbps;2016, January. Released 2016, Q3;Discontinued;116 x 62 x 10 mm (4.57 x 2.44 x 0.39 in);-;Micro-SIM;TFT;3.5 inches, 36.5 cm(~50.7% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);Android 5.1 (Lollipop);Mediatek MT6572M (28 nm);Dual-core 1.0 GHz Cortex-A7;Mali-400;microSDHC (dedicated slot);4GB 512MB RAM;;2 MP;LED flash;480p@15fps;VGA;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;GPS (optional);No;FM radio;microUSB 2.0;Accelerometer;Li-Ion 1300 mAh, removable;Black, White;;;;;;;;;;;Up to 250 h (2G) / Up to 250 h (3G);Up to 4 h (3G);;;;;
https://www.gsmarena.com/alcatel_pixi_3_(8)_lte-7843.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-pixi3-8-lte.jpg;alcatel Pixi 3 (8) LTE;Released 2016, February;8.3mm thickness;Microsoft Windows 10;8GB storage, microSDHC;14;N/A;161,201 hits;"8.0""";800x1280 pixels;1 GB RAM;Snapdragon 210;4060 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;1, 3, 7, 8, 20;HSPA, LTE;2016, February;Discontinued;209 x 124.9 x 8.3 mm (8.23 x 4.92 x 0.33 in);-;Micro-SIM;IPS LCD;8.0 inches, 185.6 cm(~71.1% screen-to-body ratio);800 x 1280 pixels, 16:10 ratio (~189 ppi density);Microsoft Windows 10;Qualcomm MSM8909 Snapdragon 210 (28 nm);Quad-core 1.3 GHz Cortex-A7;Adreno 304;microSDHC (dedicated slot);8GB 1GB RAM;eMMC 4.5;5 MP;;1080p@30fps;2 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.1, A2DP, LE;GPS;No;No;microUSB 2.0;Accelerometer;Li-Ion 4060 mAh, non-removable;Smoky Grey, Soft Gold, White;;;;;;;;;;;;;MP3/AAC/WAV playerMP4/H.264 playerDocument viewerPhoto/video editor;;;;
https://www.gsmarena.com/alcatel_pop_3_(5_5)-8230.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-pop3-55.jpg;alcatel Pop 3 (5.5);Released 2016, April;174g, 9.5mm thickness;Android 5.1;8GB storage, microSDXC;6;N/A;359,562 hits;"5.5""";720x1280 pixels;1 GB RAM;;2910 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1900 / 2100 - 5025E/5025G;1, 3, 7, 8, 20 - 5054D/5054X;HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps;2016, February. Released 2016, April;Discontinued;151.9 x 77.8 x 9.5 mm (5.98 x 3.06 x 0.37 in);174 g (6.14 oz);Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by);TFT;5.5 inches, 83.4 cm(~70.6% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~267 ppi density);Android 5.1 (Lollipop);;Quad-core 1.3/ 1.1 GHz;;microSDXC (dedicated slot);8GB 1GB RAM;;5 MP or 8 MP or 13 MP, AF;LED flash, HDR, panorama;1080p@30fps;2 MP or 5 MP or 8 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;GPS;No;No;microUSB 2.0;Accelerometer;Li-Ion 2910/2500 mAh, non-removable;Black, White;5054T, 5054S, 5025E, 5025G, 5025X, 5025D, 5025N, 5054D, 5054X, 5045S, 5054A;About 120 EUR;;;;;;;;;;;;;;;
https://www.gsmarena.com/alcatel_pop_3_(5)-7776.php;https://fdn2.gsmarena.com/vv/bigpic/alcatel-pop-3-5.jpg;alcatel Pop 3 (5);Released 2015, Q4;167g, 9.9mm thickness;Android 5.1;8GB storage, microSDXC;18;N/A;1,013,477 hits;"5.0""";480x854 pixels;1 GB RAM;;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 8, 20;HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps;2015, Q4. Released 2015, Q4;Discontinued;141 x 71.5 x 9.9 mm (5.55 x 2.81 x 0.39 in);167 g (5.89 oz);Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by);TFT;5.0 inches, 68.9 cm(~68.3% screen-to-body ratio);480 x 854 pixels, 16:9 ratio (~196 ppi density);Android 5.1 (Lollipop);;Quad-core 1.3/ 1.1 GHz;;microSDXC (dedicated slot);8GB 1GB RAM;;5 MP or 8 MP, AF;LED flash, HDR, panorama;1080p@30fps;5 MP/ 2 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;GPS;No;No;microUSB 2.0;Accelerometer;Li-Ion 2000/1800 mAh, removable;Black, Silver, Gold;5015D, 5015E, 5015X, 5015A;About 110 EUR;;;;;;;;;;;;;;;
