Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;speed;year;status;dimensions;weight;build;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;models;price;batstandby1;battalktime1;displayother;featuresother;batmusicplayback1;bodyother;displayprotection;gprstext;edge;sar-eu;sar-us;optionalother
https://www.gsmarena.com/philips_t3566-5790.php;https://fdn2.gsmarena.com/vv/bigpic/philips-t3566.jpg;Philips T3566;Released 2013, October;137g, 12mm thickness;Android 4.2;256MB RAM storage, microSDHC slot;2;N/A;66,901 hits;"4.0""";480x800 pixels;256 MB RAM;;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA;;HSPA;2013, October. Released 2013, October;Discontinued;126.8 x 68 x 12 mm (4.99 x 2.68 x 0.47 in);137 g (4.83 oz);;Dual SIM (Mini-SIM, dual stand-by);TFT;4.0 inches, 45.5 cm(~52.8% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 4.2 (Jelly Bean);;Dual-core 1.2 GHz;;microSDHC (dedicated slot);256MB RAM;;2 MP;;Yes;No;;Wi-Fi 802.11 b/g;2.1, A2DP, EDR;No;No;No;2.0;Accelerometer;Li-Ion 2000 mAh, removable;Black;;;Up to 420 h;Up to 15 h;;;;;;Class 12;Yes;;;
https://www.gsmarena.com/philips_w7376-5789.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w7376.jpg;Philips W7376;Released 2013, October;172g, 9.9mm thickness;Android 4.0.4;4GB storage, microSDHC slot;2;N/A;67,986 hits;"4.3""";540x960 pixels; ;;2400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 2100;;HSPA 7.2/5.76 Mbps;2013, October. Released 2013, October;Discontinued;129 x 66.7 x 9.9 mm (5.08 x 2.63 x 0.39 in);172 g (6.07 oz);;Dual SIM (Mini-SIM, dual stand-by);TFT;4.3 inches, 51.0 cm(~59.2% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~256 ppi density);Android 4.0.4 (Ice Cream Sandwich);;Dual-core 1.2 GHz;;microSDHC (dedicated slot);4GB;;5 MP, AF;LED flash;Yes;Yes;;Wi-Fi 802.11 b/g;3.0, A2DP;GPS;No;No;microUSB 2.0;Accelerometer;Li-Ion 2400 mAh, removable;Black/Silver;;;;Up to 10 h;;;;;;;;;;
https://www.gsmarena.com/philips_x1560-5799.php;https://fdn2.gsmarena.com/vv/bigpic/philips-x1560.jpg;Philips X1560;Released 2013, October;122g, 16.3mm thickness;Feature phone;microSDHC slot;5;N/A;144,438 hits;"2.4""";240x320 pixels; ;;2900 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;;;;2013, October. Released 2013, October;Discontinued;119.6 x 51.1 x 16.3 mm (4.71 x 2.01 x 0.64 in);122 g (4.30 oz);;Dual SIM (Mini-SIM);TFT, 256K colors;2.4 inches, 17.8 cm(~29.2% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);;;No;;;;;No;2.1, A2DP;No;No;FM radio;microUSB;;Li-Ion 2900 mAh, removable;Black;;;Up to 2400 h;Up to 40 h;;MP3/AAC playerPhoto viewerOrganizerPredictive text input;;Flashlight;;Class 12;No;;;
https://www.gsmarena.com/philips_x2560-5788.php;https://fdn2.gsmarena.com/vv/bigpic/philips-x2560.jpg;Philips X2560;Released 2013, October;108.8g, 16mm thickness;Feature phone;microSDHC slot;2;N/A;92,710 hits;"2.4""";240x320 pixels; ;;1630 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;;;;2013, October. Released 2013, October;Discontinued;124.5 x 64.9 x 16 mm (4.90 x 2.56 x 0.63 in);108.8 g (3.81 oz);;Dual SIM (Mini-SIM);TFT, 256K colors;2.4 inches, 17.8 cm(~22.1% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);;;VGA;;Yes;No;;No;2.1, A2DP;No;No;FM radio;miniUSB;;Li-Ion 1630 mAh, removable;Black;;;Up to 1128 h;Up to 24 h;;MP3 playerSOS keyPredictive text input;;Flashlight;;Class 12;No;;;
https://www.gsmarena.com/philips_x2301-5784.php;https://fdn2.gsmarena.com/vv/bigpic/philips-x2301-1.jpg;Philips X2301;Released 2013, October;104g, 14.8mm thickness;Feature phone;microSDHC slot;1;N/A;74,178 hits;"2.4""";240x320 pixels; ;;1530 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;;2013, October. Released 2013, October;Discontinued;134 x 56 x 14.8 mm (5.28 x 2.20 x 0.58 in);104 g (3.67 oz);;Dual SIM (Mini-SIM);TFT, 256K colors;2.4 inches, -, 17.8 cm(~23.8% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);;;VGA;;Yes;No;;No;2.0;No;No;FM radio;miniUSB;;Li-Ion 1530 mAh, removable;Gray;;;Up to 850 h;Up to 12 h;;MP3 playerSOS keyPredictive text input;;Flashlight;;Class 10;No;;;
https://www.gsmarena.com/philips_x2300-5783.php;https://fdn2.gsmarena.com/vv/bigpic/philips-x2300-1.jpg;Philips X2300;Released 2013, October;110g, 15.7mm thickness;Feature phone;microSDHC slot;4;N/A;97,299 hits;"2.4""";240x320 pixels; ;;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 & SIM 3;;;;2013, October. Released 2013, October;Discontinued;119.6 x 50.5 x 15.7 mm (4.71 x 1.99 x 0.62 in);110 g (3.88 oz);;Triple SIM (Mini-SIM);TFT, 256K colors;2.4 inches, 17.8 cm(~29.5% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);;;2 MP;LED flash;Yes;No;;No;2.1, A2DP;No;No;FM radio;microUSB 2.0;;Li-Ion 2000 mAh, removable;Dark gray;;;Up to 720 h;Up to 8 h;;MP3/WAV/MP4/H.263 playerOrganizerPredictive text input;;;;Class 12;No;;;
https://www.gsmarena.com/philips_x1510-5782.php;https://fdn2.gsmarena.com/vv/bigpic/philips-x1510-1.jpg;Philips X1510;Released 2013, October;78g, 15.8mm thickness;Feature phone;microSDHC slot;1;N/A;76,712 hits;"2.0""";176x220 pixels; ;;1050 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;;2013, October. Released 2013, October;Discontinued;109 x 46 x 15.8 mm (4.29 x 1.81 x 0.62 in);78 g (2.75 oz);;Dual SIM (Mini-SIM);TFT;2.0 inches, 12.6 cm(~25.1% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;;microSDHC (dedicated slot);;;No;;;;;No;2.1, A2DP;No;No;FM radio;microUSB 2.0;;Li-Ion 1050 mAh, removable;Black;;;Up to 850 h;Up to 8 h 30 min;;MP3 playerOrganizerPredictive text input;;;;Class 12;No;;;
https://www.gsmarena.com/philips_e1500-5781.php;https://fdn2.gsmarena.com/vv/bigpic/philips-e1500-1.jpg;Philips E1500;Released 2013, October;70g, 15mm thickness;Feature phone;microSDHC slot;2;N/A;74,942 hits;"1.77""";128x160 pixels; ;;800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;;2013, October. Released 2013, October;Discontinued;107 x 46 x 15 mm (4.21 x 1.81 x 0.59 in);70 g (2.47 oz);;Dual SIM (Mini-SIM);TFT;1.77 inches, 9.9 cm(~20.0% screen-to-body ratio);128 x 160 pixels (~116 ppi density);;;;;microSDHC (dedicated slot);;;No;;;;;No;2.1, A2DP;No;No;FM radio;microUSB;;Li-Ion 800 mAh, removable;Black;;;Up to 666 h;Up to 6 h 40 min;;MP3 playerOrganizerPredictive text input;;;;Yes;No;;;
https://www.gsmarena.com/philips_d833-5780.php;https://fdn2.gsmarena.com/vv/bigpic/philips-d833-1.jpg;Philips D833;Released 2013, October;163g, 12.1mm thickness;Android 4.0;4GB storage, microSDHC slot;4;N/A;64,567 hits;"4.3""";480x800 pixels; ;;2400 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;CDMA2000 1xEV-DO;;EV-DO Rev.A 3.1 Mbps;2013, October. Released 2013, October;Discontinued;128 x 67.3 x 12.1 mm (5.04 x 2.65 x 0.48 in);163 g (5.75 oz);;Dual SIM (Dual stand-by);IPS LCD;4.3 inches, 52.6 cm(~61.1% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~217 ppi density);Android 4.0 (Ice Cream Sandwich);;Dual-core 1.0 GHz;;microSDHC (dedicated slot);4GB;;5 MP, AF;LED flash;480p;No;;Wi-Fi 802.11 b/g;3.0, A2DP;GPS;No;No;microUSB 2.0;Accelerometer, proximity;Li-Ion 2400 mAh, removable;Black/Gray;;;Up to 300 h;Up to 17 h;;;;;;;;;;
https://www.gsmarena.com/philips_w8560-5743.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w8560.jpg;Philips W8560;Released 2013, October;158g, 10mm thickness;Android 4.2;32GB storage, microSDHC;13;N/A;120,428 hits;"5.0""";1080x1920 pixels;2 GB RAM;MT6589;3300 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 21.1/11.5 Mbps;2013, September. Released 2013, October;Discontinued;144 x 73 x 10 mm (5.67 x 2.87 x 0.39 in);158 g (5.57 oz);;Dual SIM (Mini-SIM, dual stand-by);TFT;5.0 inches, 68.9 cm(~65.6% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~441 ppi density);Android 4.2 (Jelly Bean);Mediatek MT6589 (28 nm);Quad-core 1.5 GHz Cortex-A7;PowerVR SGX544;microSDHC (dedicated slot);32GB 2GB RAM;;13 MP, AF;LED flash;Yes;1.3 MP;;Wi-Fi 802.11 b/g;4.0, A2DP, LE;GPS;No;No;microUSB 2.0;Accelerometer, proximity;Li-Ion 3300 mAh, removable;Black;;;Up to 720 h;Up to 18 h;;;;;;;;;;
https://www.gsmarena.com/philips_w8510-5742.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w8510.jpg;Philips W8510;Released 2013, October;173g, 10.4mm thickness;Android 4.2;4GB storage, microSDHC slot;7;N/A;103,438 hits;"4.7""";720x1280 pixels; ;MT6589;3300 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 42.2/5.76 Mbps;2013, October. Released 2013, October;Discontinued;138.5 x 69.7 x 10.4 mm (5.45 x 2.74 x 0.41 in);173 g (6.10 oz);;Dual SIM (Mini-SIM, dual stand-by);TFT;4.7 inches, 60.9 cm(~63.1% screen-to-body ratio);720 x 1280 pixels, 16:9 ratio (~312 ppi density);Android 4.2 (Jelly Bean);Mediatek MT6589 (28 nm);Quad-core 1.2 GHz Cortex-A7;PowerVR SGX544;microSDHC (dedicated slot);4GB;;8 MP, AF;LED flash;Yes;Yes;;Wi-Fi 802.11 b/g;4.0, A2DP, LE;GPS;No;No;microUSB 2.0;Accelerometer, proximity;Li-Ion 3300 mAh, removable;Gray;;;Up to 860 h;Up to 18 h;;;;;;;;;;
https://www.gsmarena.com/philips_t939-5697.php;https://fdn2.gsmarena.com/vv/bigpic/philips-t939.jpg;Philips T939;Released 2013, September;239.5g, 22mm thickness;Android 4.0;4GB 512MB RAM storage, microSDHC slot;4;N/A;58,561 hits;"3.2""";480x800 pixels;512 MB RAM;;2000 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;TD-SCDMA;;HSPA 3.6/0.384 Mbps;2013, September. Released 2013, September;Discontinued;110 x 57.8 x 22 mm (4.33 x 2.28 x 0.87 in);239.5 g (8.43 oz);;Dual SIM;Dual TFT, 256K colors;3.2 inches, 29.1 cm(~45.8% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~292 ppi density);Android 4.0 (Ice Cream Sandwich);;1.0 GHz;;microSDHC (dedicated slot);4GB 512MB RAM;;5 MP, AF;LED flash;480p@30fps;No;;Wi-Fi 802.11 b/g/n, hotspot;2.1, A2DP, EDR;GPS;No;No;2.0;Accelerometer, proximity;Li-Ion 2000 mAh, removable;Black;;;;;;;;;;Yes;Yes;;;
https://www.gsmarena.com/philips_w6360-5695.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w6360.jpg;Philips W6360;Released 2013, September;;Android 4.1;microSDHC slot;3;N/A;63,638 hits;"4.3""";480x800 pixels; ;;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900;;HSPA 7.2/5.76 Mbps;2013, September. Released 2013, September;Discontinued;-;-;;Yes;TFT;4.3 inches, 52.6 cm;480 x 800 pixels, 5:3 ratio (~217 ppi density);Android 4.1 (Jelly Bean);;Dual-core 1.2 GHz;;microSDHC (dedicated slot);;;5 MP, AF;LED flash;480p@30fps;Yes;;Wi-Fi 802.11 b/g;3.0, A2DP;GPS;No;No;microUSB 2.0;Accelerometer, proximity;Li-Ion 2000 mAh, removable;Dark gray;;;Up to 571 h (2G) / Up to 400 h (3G);Up to 14 h 20 min (2G) / Up to 8 h 40 min (3G);;ISDB-T mobile TV;;;;;;;;
https://www.gsmarena.com/philips_w5510-5696.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w5510.jpg;Philips W5510;Released 2013, September;138.8g, 13mm thickness;Android 4.1;microSDHC slot;2;N/A;56,552 hits;"3.5""";320x480 pixels; ;;1630 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 1900;;HSPA 7.2/5.76 Mbps;2013, September. Released 2013, September;Discontinued;116.2 x 63 x 13 mm (4.57 x 2.48 x 0.51 in);138.8 g (4.87 oz);;Yes;TFT;3.5 inches, 36.5 cm(~49.8% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);Android 4.1 (Jelly Bean);;1.0 GHz;;microSDHC (dedicated slot);;;5 MP;;480p@30fps;;;Wi-Fi 802.11 b/g;3.0, A2DP;GPS;No;No;microUSB 2.0;Accelerometer, proximity;Li-Ion 1630 mAh, removable;Dark gray;;;Up to 465 h (2G) / Up to 326 h (3G);Up to 11 h 40 min (2G) / Up to 7 h (3G);;ISDB-T mobile TV;;;;;;;;
https://www.gsmarena.com/philips_w8355-5248.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w8355.jpg;Philips W8355;Released 2013, March;224.5g, 10.9mm thickness;Android 4.0.4;4GB 512MB RAM storage, microSDHC slot;11;N/A;128,817 hits;"5.3""";540x960 pixels;512 MB RAM;Snapdragon S4 Play;3000 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 7.2/5.76 Mbps;2013, January. Released 2013, March;Discontinued;147.6 x 79 x 10.9 mm (5.81 x 3.11 x 0.43 in);224.5 g (7.90 oz);;Dual SIM (Mini-SIM);TFT;5.3 inches, 77.4 cm(~66.4% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~208 ppi density);Android 4.0.4 (Ice Cream Sandwich);Qualcomm MSM8225 Snapdragon S4 Play;Dual-core 1.0 GHz Cortex-A5;Adreno 203;microSDHC (dedicated slot);4GB 512MB RAM;;5 MP, AF;LED flash;Yes;2 MP;;Wi-Fi 802.11 b/g;4.0, A2DP;GPS;No;No;microUSB 2.0;Accelerometer, proximity;Li-Ion 3000 mAh, removable;Black;;;Up to 742 h;Up to 13 h;;;;;;;;;;
https://www.gsmarena.com/philips_w832-5131.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w832.jpg;Philips W832;Released 2012, November;170.5g, 11mm thickness;Android 4.0;4GB storage, microSDHC slot;19;N/A;129,618 hits;"4.5""";540x960 pixels; ;MT6577;2400 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100;;HSPA 7.2/5.76 Mbps;2012, November. Released 2012, November;Discontinued;131 x 67.5 x 11 mm (5.16 x 2.66 x 0.43 in);170.5 g (6.00 oz);;Dual SIM (Mini-SIM, dual stand-by);IPS LCD;4.5 inches, 55.8 cm(~63.1% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~245 ppi density);Android 4.0 (Ice Cream Sandwich);Mediatek MT6577 (40 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX531u;microSDHC (dedicated slot);4GB (2GB user available);;8 MP, AF;LED flash;Yes;Yes;;Wi-Fi 802.11 b/g;2.1, A2DP, EDR;GPS;No;No;microUSB 2.0;Accelerometer, proximity;Li-Ion 2400 mAh, removable;Grey;;;Up to 683 h (3G);Up to 11 h (3G);;;;;;;;;;
https://www.gsmarena.com/philips_w737-5211.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w737.jpg;Philips W737;Released 2012, December;172g, 9.9mm thickness;Android 4.0.4;4GB storage, microSDHC slot;4;N/A;75,624 hits;"4.3""";540x960 pixels; ;Snapdragon S4 Play;2400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 2100;;HSPA 7.2/5.76 Mbps;2012, December. Released 2012, December;Discontinued;128 x 65 x 9.9 mm (5.04 x 2.56 x 0.39 in);172 g (6.07 oz);;Dual SIM (Mini-SIM);TFT;4.3 inches, 51.0 cm(~61.3% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~256 ppi density);Android 4.0.4 (Ice Cream Sandwich);Qualcomm MSM8225 Snapdragon S4 Play;Dual-core 1.2 GHz Cortex-A5;Adreno 203;microSDHC (dedicated slot);4GB (3GB user available);;5 MP, AF;LED flash;480p@15fps;Yes;;Wi-Fi 802.11 b/g;3.0, A2DP;GPS;No;No;microUSB 2.0;Accelerometer, proximity;Li-Ion 2400 mAh, removable;Black;;;;Up to 10 h 30 min (3G);;;;;;;;;;
https://www.gsmarena.com/philips_w736-5130.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w736.jpg;Philips W736;Released 2012, November;167.5g, 12.1mm thickness;Android 4.0;4GB storage, microSDHC slot;17;N/A;65,016 hits;"4.0""";480x800 pixels; ;MT6577;2400 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA 7.2/5.76 Mbps;2012, November. Released 2012, November;Discontinued;126.6 x 65.4 x 12.1 mm (4.98 x 2.57 x 0.48 in);167.5 g (5.89 oz);;Dual SIM (Mini-SIM, dual stand-by);TFT;4.0 inches, 45.5 cm(~55.0% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 4.0 (Ice Cream Sandwich);Mediatek MT6577 (40 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX531u;microSDHC (dedicated slot);4GB (2GB user available);;5 MP, AF;LED flash;Yes;Yes;;Wi-Fi 802.11 b/g;2.1, A2DP, EDR;GPS;No;No;microUSB 2.0;Accelerometer, proximity;Li-Ion 2400 mAh, removable;Grey;;;Up to 667 h (3G);Up to 11 h (3G);;;;;;;;;;
https://www.gsmarena.com/philips_w6350-5129.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w6350.jpg;Philips W6350;Released 2012, November;154g, 11.5mm thickness;Android 2.3;512MB storage, microSDHC slot;15;N/A;56,421 hits;"4.0""";480x800 pixels; ;;1630 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 2100;;HSPA;2012, November. Released 2012, November;Discontinued;125.2 x 63.9 x 11.5 mm (4.93 x 2.52 x 0.45 in);154 g (5.43 oz);;Dual SIM (Mini-SIM);TFT;4.0 inches, 45.5 cm(~56.9% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 2.3 (Gingerbread);;;;microSDHC (dedicated slot);512MB;;5 MP, AF;LED flash;480p@30fps;;;Wi-Fi 802.11 b/g;2.1, A2DP, EDR;GPS;No;No;2.0;Accelerometer, proximity;Li-Ion 1630 mAh, removable;Black, White;;;Up to 168 h;Up to 12 h 30 min;;;;;;;;;;
https://www.gsmarena.com/philips_w536-5128.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w536.jpg;Philips W536;Released 2012, November;141g, 11.5mm thickness;Android 4.0;4GB storage, microSDHC slot;13;N/A;82,426 hits;"4.0""";480x800 pixels; ;MT6577;1630 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;HSPA;2012, November. Released 2012, November;Discontinued;127.5 x 65 x 11.5 mm (5.02 x 2.56 x 0.45 in);141 g (4.97 oz);;Dual SIM (Mini-SIM);TFT;4.0 inches, 45.5 cm(~55.0% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~233 ppi density);Android 4.0 (Ice Cream Sandwich);Mediatek MT6577 (40 nm);Dual-core 1.0 GHz Cortex-A9;PowerVR SGX531u;microSDHC (dedicated slot);4GB (2GB user available);;5 MP, AF;LED flash;480p@30fps;Yes;;Wi-Fi 802.11 b/g;2.1, A2DP, EDR;GPS;No;No;microUSB 2.0;Accelerometer, proximity;Li-Ion 1630 mAh, removable;Grey;;;Up to 407 h;Up to 17 h (2G) / Up to 11 h (3G);;;;;;;;;;
https://www.gsmarena.com/philips_w337-5127.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w337.jpg;Philips W337;Released 2012, November;108.3g, 12.8mm thickness;Android 2.3;512MB storage, microSDHC slot;16;N/A;81,558 hits;"3.2""";240x400 pixels; ;;1350 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 1900;;HSPA 7.2/5.76 Mbps;2012, November. Released 2012, November;Discontinued;107.3 x 54.6 x 12.8 mm (4.22 x 2.15 x 0.50 in);108.3 g (3.81 oz);;Dual SIM (Mini-SIM);TFT;3.2 inches, 29.1 cm(~49.7% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~146 ppi density);Android 2.3 (Gingerbread);;;;microSDHC (dedicated slot);512MB;;2 MP;;480p@30fps;Yes;;Wi-Fi 802.11 b/g;3.0, A2DP, EDR;GPS;No;No;microUSB 2.0;Accelerometer, proximity;Li-Ion 1350 mAh, removable;Black;;;Up to 385 h;Up to 6 h;;;;;;;;;;
https://www.gsmarena.com/philips_t539-5123.php;https://fdn2.gsmarena.com/vv/bigpic/philips-t539.jpg;Philips T539;Released 2012, November;11.2mm thickness;Android 2.3;512MB storage, microSDHC slot;13;N/A;53,706 hits;"4.3""";480x800 pixels; ;;1630 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;TD-SCDMA;;HSPA;2012, November. Released 2012, November;Discontinued;131 x 68 x 11.2 mm (5.16 x 2.68 x 0.44 in);-;;Dual SIM (Mini-SIM);TFT, 256K colors;4.3 inches, 52.6 cm(~59.1% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~217 ppi density);Android 2.3 (Gingerbread);;;;microSDHC (dedicated slot);512MB;;5 MP;;480p;No;;Wi-Fi 802.11 b/g, hotspot;Yes;GPS;No;No;2.0;Accelerometer, proximity;Li-Ion 1630 mAh, removable;Black/Gold;;;Up to 240 h;Up to 6 h;;CMMB mobile TV;;;;Class 12;Yes;;;
https://www.gsmarena.com/philips_e133-5122.php;https://fdn2.gsmarena.com/vv/bigpic/philips-e133.jpg;Philips E133;Released 2012, November;13.6mm thickness;Feature phone;0 storage, microSDHC slot;13;N/A;61,339 hits;"2.2""";320x240 pixels; ;;800 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;;2012, November. Released 2012, November;Discontinued;105 x 61 x 13.6 mm (4.13 x 2.40 x 0.54 in);-;;Dual SIM (Mini-SIM);TFT;2.2 inches, 15.0 cm(~23.4% screen-to-body ratio);320 x 240 pixels, 4:3 ratio (~182 ppi density);;;;;microSDHC (dedicated slot);0;;VGA;;176x144@10fps;No;;No;2.0, A2DP;No;No;FM radio;miniUSB 2.0;;Li-Ion 800 mAh, removable;Black;;;Up to 727 h;Up to 6 h 40 min;;MP3/WAV/WMA/AAC+ playerMP4/H.263 playerOrganizerVoice memoPredictive text input;;;;Class 12;No;;;
https://www.gsmarena.com/philips_w732-4884.php;https://fdn2.gsmarena.com/vv/bigpic/philips-w732.jpg;Philips W732;Released 2012, July;168.9g, 12.3mm thickness;Android 4.0;2GB storage, microSDHC slot;14;N/A;157,677 hits;"4.3""";480x800 pixels; ;MT6575;2400 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 2100;;HSPA 7.2/5.76 Mbps;2012, July. Released 2012, July;Discontinued;126.4 x 67.3 x 12.3 mm (4.98 x 2.65 x 0.48 in);168.9 g (5.93 oz);;Dual SIM (Mini-SIM);IPS LCD, 256K colors;4.3 inches, 52.6 cm(~61.9% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~217 ppi density);Android 4.0 (Ice Cream Sandwich);Mediatek MT6575 (40 nm);1.0 GHz Cortex-A9;PowerVR SGX531;microSDHC (dedicated slot);2GB;;5 MP, AF;LED flash;480p;Yes;;Wi-Fi 802.11 b/g;2.1, EDR;GPS, A-GPS;;No;2.0;Accelerometer, proximity, compass;Removable Li-Ion 2400 mAh battery;Gray;;;Up to 800 h;Up to 13 h;;MP3/WAV/WMA/AAC+ playerMP4/H.263 playerDocument viewerPhoto viewer/editorOrganizerVoice memo/dialPredictive text input;;;;;;;;
https://www.gsmarena.com/philips_x333-4876.php;https://fdn2.gsmarena.com/vv/bigpic/philips-x333.jpg;Philips X333;Released 2012, July;118.5g, 15.8mm thickness;Feature phone;40MB storage, microSDHC slot;9;N/A;83,286 hits;"2.4""";240x320 pixels; ;;2000 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;;;;2012, July. Released 2012, July;Discontinued;119.5 x 50.6 x 15.8 mm (4.70 x 1.99 x 0.62 in);118.5 g (4.16 oz);;Dual SIM (Mini-SIM);TFT, 256K colors;2.4 inches, 17.8 cm(~29.5% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);40MB;;3.15 MP;;QCIF;No;;No;2.1, A2DP;No;;Stereo FM radio, RDS;2.0;;Removable Li-Ion 2000 mAh battery;Champion Black/Grey;;;Up to 1200 h;Up to 16 h;;MP3/WAV/WMA/AAC+ playerMP4/H.263 playerOrganizerVoice memoPredictive text input;;;;Class 12;Yes;;;
