Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;net5g;speed;year;status;dimensions;weight;build;sim;bodyother;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1features;cam1video;cam2modules;cam2features;cam2video;optionalother;wlan;bluetooth;gps;nfc;radio;usb;sensors;featuresother;batdescription1;colors;models;price;displayprotection;tbench;batlife;gprstext;edge;displayother;sar-eu;sar-us;batstandby1;battalktime1
https://www.gsmarena.com/honor_tablet_v7_pro-11055.php;https://fdn2.gsmarena.com/vv/bigpic/honor-tablet-v7-pro-1.jpg;Honor Tablet V7 Pro;Released 2021, August 19;485g, 7.3mm thickness;Android 11, Magic UI 5.0;128GB/256GB storage, microSDXC;38;0.1%;102,531 hits;"11.0""";1600x2560 pixels;6/8 GB RAM;Kompanio 1300T;7250 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 800 / 850 / 900 / 1900 / 2100;LTE;SA/NSA;HSPA, LTE;2021, August 13;Available. Released 2021, August 19;252.1 x 163.4 x 7.3 mm (9.93 x 6.43 x 0.29 in);485 g (1.07 lb);;Nano-SIM;Stylus support;IPS LCD, 120Hz, 300 nits (typ);11.0 inches, 350.9 cm(~85.2% screen-to-body ratio);1600 x 2560 pixels, 16:10 ratio (~274 ppi density);Android 11, Magic UI 5.0;Mediatek Kompanio 1300T (6 nm);Octa-core (4x2.6 GHz Cortex-A78 & 4x2.0 GHz Cortex-A55);Mali-G77 MC9;microSDXC (dedicated slot);128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM;;13 MP, (wide), AF2 MP, (macro);LED flash, HDR;4K@30fps;5 MP;;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct;5.1, A2DP, LE;GPS, GLONASS, GALILEO, BDS;No;No;USB-C;Accelerometer;;Li-Po 7250 mAh, non-removable;Gold, Blue, Silver;;About 330 EUR;Aluminosilicate glass;;;;;;;;;
https://www.gsmarena.com/honor_x20-11052.php;https://fdn2.gsmarena.com/vv/bigpic/honor-x20.jpg;Honor X20;Released 2021, August 13;192g, 8.5mm thickness;Android 11, Magic UI 4.2;128GB/256GB storage, no card slot;28;0.1%;171,491 hits;"6.67""";1080x2376 pixels;6/8 GB RAM;Dimensity 900;4300 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;LTE (unspecified);NSA;HSPA, LTE-A, 5G;2021, August 13;Available. Released 2021, August 13;161.8 x 74.7 x 8.5 mm (6.37 x 2.94 x 0.33 in);192 g (6.77 oz);;Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.67 inches, 108.1 cm(~89.5% screen-to-body ratio);1080 x 2376 pixels (~391 ppi density);Android 11, Magic UI 4.2;Mediatek MT6877 Dimensity 900 (6 nm);Octa-core (2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55);Mali-G78 MC4;No;128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM;;64 MP, f/1.9 (wide)2 MP, f/2.4, (macro)2 MP, f/2.4, (depth);LED flash, HDR, panorama;4K@30fps, gyro-EIS;16 MP, f/2.0, (wide);;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.1, A2DP, LE;GPS, GLONASS, GALILEO, BDS;No;No;USB Type-C 2.0, OTG;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass;;Li-Po 4300 mAh, non-removable;Blue, Silver, Black;;About 250 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_magic3_pro+-11051.php;https://fdn2.gsmarena.com/vv/bigpic/honor-magic3-pro-plus.jpg;Honor Magic3 Pro+;Released 2021, September 19;236g, 9.9mm thickness;Android 11, Magic UI 5;512GB storage, no card slot;166;0.3%;434,546 hits;"6.76""";1344x2772 pixels;12 GB RAM;Snapdragon 888+ 5G;4600 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41;1, 3, 5, 8, 28, 38, 41, 77, 78, 79 SA/NSA;HSPA, LTE-A, 5G;2021, August 12;Available. Released 2021, September 19;162.8 x 74.9 x 9.9 mm (6.41 x 2.95 x 0.39 in);236 g (8.32 oz);Glass front, ceramic back, aluminum frame;Dual SIM (Nano-SIM, dual stand-by);IP68 dust/water resistant (up to 1.5m for 30 min);OLED, 1B colors, 120Hz, HDR10+;6.76 inches, 115.7 cm(~94.9% screen-to-body ratio);1344 x 2772 pixels, 18.5:9 ratio (~456 ppi density);Android 11, Magic UI 5;Qualcomm SM8350 Snapdragon 888+ 5G (5 nm);Octa-core (1x2.99 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55);Adreno 660;No;512GB 12GB RAM;;"50 MP, f/1.9, 23mm (wide), 1/1.28"", 1.22µm, multi-directional PDAF, OIS64 MP, f/3.5, 90mm (telephoto), 1/2.0"", 0.7µm, PDAF, OIS, 3.5x optical zoom, 10x hybrid zoom64 MP, f/1.8, (monochrome)64 MP, f/2.4, 11mm 126˚ (ultrawide), 1/2.0"", 0.7µm, PDAFTOF 3D (depth)";LED flash, HDR, panorama;4K@30/60fps, 1080p@30/60fps, gyro-EIS;13 MP, f/2.4, 100˚ (ultrawide)TOF 3D, (depth/biometrics sensor);HDR;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct;5.2, A2DP, LE, aptX HD;GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a);Yes;No;USB Type-C 3.1, OTG;Fingerprint (under display, optical), Face ID, accelerometer, gyro, proximity, compass, color spectrum;Ultra Wideband (UWB) support;Li-Po 4600 mAh, non-removable;Ceramic Black, Ceramic White;ELZ-AN20;About 1070 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_magic3_pro-11050.php;https://fdn2.gsmarena.com/vv/bigpic/honor-magic3-pro.jpg;Honor Magic3 Pro;Released 2021, September 01;212g / 213g, 9mm thickness;Android 11, Magic UI 5;256GB/512GB storage, no card slot;83;0.3%;247,670 hits;"6.76""";1344x2772 pixels;8/12 GB RAM;Snapdragon 888+ 5G;4600 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41;1, 3, 5, 8, 28, 38, 41, 77, 78, 79 SA/NSA;HSPA, LTE-A, 5G;2021, August 12;Available. Released 2021, September 01;162.8 x 74.9 x 9.0 mm or 9.5 mm;212 g / 213 g (7.48 oz);Glass front, glass back or vegan leather back, aluminum frame;Dual SIM (Nano-SIM, dual stand-by);IP68 dust/water resistant (up to 1.5m for 30 min);OLED, 1B colors, 120Hz, HDR10+;6.76 inches, 115.7 cm(~94.9% screen-to-body ratio);1344 x 2772 pixels, 18.5:9 ratio (~456 ppi density);Android 11, Magic UI 5;Qualcomm SM8350 Snapdragon 888+ 5G (5 nm);Octa-core (1x2.99 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55);Adreno 660;No;256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM;;"50 MP, f/1.9, 23mm (wide), 1/1.56"", 1.0µm, multi-directional PDAF64 MP, f/3.5, 90mm (telephoto), 1/2.0"", 0.7µm, PDAF, OIS, 3.5x optical zoom64 MP, f/1.8, (monochrome)13 MP, f/2.2, 120˚ (ultrawide), PDAFTOF 3D (depth)";LED flash, HDR, panorama;4K@30/60fps, 1080p@30/60fps, gyro-EIS;13 MP, f/2.4, 100˚ (ultrawide)TOF 3D, (depth/biometrics sensor);HDR;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct;5.2, A2DP, LE, aptX HD;GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a);Yes;No;USB Type-C 2.0, OTG;Fingerprint (under display, optical), Face ID, accelerometer, gyro, proximity, compass, color spectrum;Ultra Wideband (UWB) support;Li-Po 4600 mAh, non-removable;Golden Hour (Vegan Leather), Black, White;ELZ-AN10;About 800 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_magic3-11049.php;https://fdn2.gsmarena.com/vv/bigpic/honor-magic3.jpg;Honor Magic3;Released 2021, August 20;203g (Glass) / 202g (Vegan Leather), 9mm thickness;Android 11, Magic UI 5;128GB/256GB storage, no card slot;53;0.2%;172,058 hits;"6.76""";1344x2772 pixels;8 GB RAM;Snapdragon 888 5G;4600 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41;1, 3, 5, 8, 28, 38, 41, 77, 78, 79 SA/NSA;HSPA, LTE-A, 5G;2021, August 12;Available. Released 2021, August 20;162.8 x 74.9 x 8.99 mm (Glass) / 9.5 mm (Vegan Leather);203 g (Glass) / 202 g (Vegan Leather) (7.16 oz);Glass front, glass back or vegan leather back, aluminum frame;Dual SIM (Nano-SIM, dual stand-by);IP54, dust and water resistant;OLED, 1B colors, 120Hz, HDR10+;6.76 inches, 115.7 cm(~94.9% screen-to-body ratio);1344 x 2772 pixels, 18.5:9 ratio (~456 ppi density);Android 11, Magic UI 5;Qualcomm SM8350 Snapdragon 888 5G (5 nm);Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55;Adreno 660;No;128GB 8GB RAM, 256GB 8GB RAM;;"50 MP, f/1.9, 23mm (wide), 1/1.56"", 1.0µm, multi-directional PDAF64 MP, f/1.8, (monochrome)13 MP, f/2.2, 120˚ (ultrawide)";LED flash, HDR, panorama;4K@30/60fps, 1080p@30/60fps, gyro-EIS;13 MP, f/2.4, 100˚ (ultrawide);HDR;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct;5.2, A2DP, LE, aptX HD;GPS (L1+L5), GLONASS (L1), BDS (B1I+B1c+B2a);Yes;No;USB Type-C 3.1, OTG;Fingerprint (under display, optical), accelerometer, gyro, proximity, compass;Ultra Wideband (UWB) support;Li-Po 4600 mAh, non-removable;Golden Hour (Vegan Leather), Blue Hour (Vegan  Leather), Black, White;ELZ-AN00;About 670 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_play_5t_pro-11038.php;https://fdn2.gsmarena.com/vv/bigpic/honor-play-5t-pro.jpg;Honor Play 5T Pro;Released 2021, August 05;179g, 8.4mm thickness;Android 11, Magic UI 4.0;128GB storage, no card slot;14;0.1%;115,208 hits;"6.6""";1080x2400 pixels;8 GB RAM;MT6769V;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1900 / 2100;LTE (unspecified);;HSPA, LTE-A;2021, August 05;Available. Released 2021, August 05;160.7 x 73.3 x 8.4 mm (6.33 x 2.89 x 0.33 in);179 g (6.31 oz);;Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.6 inches, 105.2 cm(~89.3% screen-to-body ratio);1080 x 2400 pixels, 20:9 ratio (~399 ppi density);Android 11, Magic UI 4.0;Mediatek MT6769V/CU Helio G80 (12 nm);Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55);Mali-G52 MC2;No;128GB 8GB RAM;;64 MP, f/1.9, 27mm (wide), PDAF2 MP, f/2.4, (depth);LED flash, HDR, panorama;1080p@30fps, gyro-EIS;16 MP, f/2.0, (wide);;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.1, A2DP, LE;GPS, GLONASS, GALILEO, BDS;No;No;USB Type-C 2.0, OTG;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass;;Li-Po 4000 mAh, non-removable;Magic Black, Titanium Silver;;About 200 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_x20_se-10995.php;https://fdn2.gsmarena.com/vv/bigpic/honor-x20-se.jpg;Honor X20 SE;Released 2021, July 09;179g, 8.4mm thickness;Android 11, Magic UI 4.0;128GB storage, no card slot;35;0.1%;242,357 hits;"6.6""";1080x2400 pixels;6/8 GB RAM;Dimensity 700;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;LTE (unspecified);SA/NSA;HSPA, LTE-A, 5G;2021, June 30;Available. Released 2021, July 09;160.7 x 73.3 x 8.4 mm (6.33 x 2.89 x 0.33 in);179 g (6.31 oz);;Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.6 inches, 105.2 cm(~89.3% screen-to-body ratio);1080 x 2400 pixels, 20:9 ratio (~399 ppi density);Android 11, Magic UI 4.0;Mediatek MT6833 Dimensity 700 (7 nm);Octa-core (2x2.2 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55);Mali-G57 MC2;No;128GB 6GB RAM, 128GB 8GB RAM;;64 MP, f/1.9, 27mm (wide), PDAF2 MP, f/2.4, (macro)2 MP, f/2.4, (depth);LED flash, HDR, panorama;1080p@30fps, gyro-EIS;16 MP, f/2.0, (wide);;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.1, A2DP, LE;GPS, GLONASS, GALILEO, BDS;No;No;USB Type-C 2.0, OTG;Fingerprint (side-mounted), accelerometer, gyro, proximity, compass;;Li-Po 4000 mAh, non-removable;Black, Green, Rose Gold, Silver;;About 240 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_50_pro-10958.php;https://fdn2.gsmarena.com/vv/bigpic/honor-50-pro-.jpg;Honor 50 Pro;Released 2021, June 25;187g, 8mm thickness;Android 11, Magic UI 4.2;256GB storage, no card slot;131;0.5%;752,769 hits;"6.72""";1236x2676 pixels;8/12 GB RAM;Snapdragon 778G 5G;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 4, 5, 8, 19, 34, 38, 39, 40, 41;1, 5, 8, 41, 77, 78 SA/NSA;HSPA, LTE-A, 5G;2021, June 16;Available. Released 2021, June 25;163.5 x 74.7 x 8 mm (6.44 x 2.94 x 0.31 in);187 g (6.60 oz);;Dual SIM (Nano-SIM, dual stand-by);;OLED, 1B colors, 120Hz;6.72 inches, 110.9 cm(~90.8% screen-to-body ratio);1236 x 2676 pixels, 19.5:9 ratio (~439 ppi density);Android 11, Magic UI 4.2, Google Play Services;Qualcomm SM7325 Snapdragon 778G 5G (6 nm);Octa-core (1x2.4 GHz Cortex-A78 & 3x2.2 GHz Cortex-A78 & 4x1.9 GHz Cortex-A55);Adreno 642L;No;256GB 8GB RAM, 256GB 12GB RAM;;"108 MP, f/1.9, (wide), 1/1.52"", 0.7µm, PDAF8 MP, f/2.2, 120˚, 17mm (ultrawide)2 MP, f/2.4, (macro)2 MP, f/2.4, (depth)";LED flash, HDR, panorama;4K@30fps, 1080p@30/60fps, gyro-EIS;"12 MP, f/2.4, 18mm, 100˚ (ultrawide), 1/2.8"", 1.25µm32 MP, f/2.2, 22mm (wide), 1/3.14""";;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct;5.2, A2DP, LE, aptX HD;GPS, GLONASS, BDS;Yes;No;USB Type-C 2.0, OTG;Fingerprint (under display, optical), accelerometer, gyro, proximity, compass;;Li-Po 4000 mAh, non-removable;Frost Crystal, Amber Red, Emerald Green, Midnight Black;RNA-AN00;About 480 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_50-10962.php;https://fdn2.gsmarena.com/vv/bigpic/honor-50-.jpg;Honor 50;Released 2021, June 25;175g, 7.8mm thickness;Android 11, Magic UI 4.2;128GB/256GB storage, no card slot;122;2.1%;1,258,646 hits;"6.57""";1080x2340 pixels;6-12 GB RAM;Snapdragon 778G 5G;4300 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41, 66 - International;1, 3, 7, 28, 38, 40, 41, 77, 78 SA/NSA - International;HSPA, LTE-A, 5G;2021, June 16;Available. Released 2021, June 25;160 x 73.8 x 7.8 mm (6.30 x 2.91 x 0.31 in);175 g (6.17 oz);Glass front, plastic frame, glass back;Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by);;OLED, 1B colors, 120Hz;6.57 inches, 106.0 cm(~89.7% screen-to-body ratio);1080 x 2340 pixels, 19.5:9 ratio (~392 ppi density);Android 11, Magic UI 4.2;Qualcomm SM7325 Snapdragon 778G 5G (6 nm);Octa-core (1x2.4 GHz Cortex-A78 & 3x2.2 GHz Cortex-A78 & 4x1.9 GHz Cortex-A55);Adreno 642L;No;128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM;;"108 MP, f/1.9, (wide), 1/1.52"", 0.7µm, PDAF8 MP, f/2.2, 120˚, 17mm (ultrawide)2 MP, f/2.4, (macro)2 MP, f/2.4, (depth)";LED flash, HDR, panorama;4K@30fps, 1080p@30/60fps, gyro-EIS;"32 MP, f/2.2, 22mm (wide), 1/3.14""";;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct;5.2, A2DP, LE, aptX HD;GPS, GLONASS, GALILEO, BDS, QZSS;Yes;No;USB Type-C 2.0, OTG;Fingerprint (under display, optical), accelerometer, gyro, proximity, compass;;Li-Po 4300 mAh, non-removable;Frost Crystal, Amber Red, Emerald Green, Midnight Black, Honor Code;NTH-AN00, NTH-NX9;;;AnTuTu: 470348 (v9)GeekBench: 2971 (v5.1)GFXBench: 27fps (ES 3.1 onscreen);;;;;;;;
https://www.gsmarena.com/honor_50_se-10963.php;https://fdn2.gsmarena.com/vv/bigpic/honor-50-se.jpg;Honor 50 SE;Released 2021, July 02;191g, 8mm thickness;Android 11, Magic UI 4.2;128GB/256GB storage, no card slot;34;0.1%;180,398 hits;"6.78""";1080x2388 pixels;8/12 GB RAM;Dimensity 900;4000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 8, 18, 19, 26, 34, 38, 39, 40, 41;1, 41, 77, 78 SA/NSA;HSPA, LTE-A, 5G;2021, June 16;Available. Released 2021, July 02;164.7 x 75.6 x 8 mm (6.48 x 2.98 x 0.31 in);191 g (6.74 oz);;Dual SIM (Nano-SIM, dual stand-by);;IPS LCD, 120Hz;6.78 inches, 111.4 cm(~89.4% screen-to-body ratio);1080 x 2388 pixels (~387 ppi density);Android 11, Magic UI 4.2;Mediatek MT6877 Dimensity 900 (6 nm);Octa-core (2x2.4 GHz Cortex-A78 & 6x2.0 GHz Cortex-A55);Mali-G78 MC4;No;128GB 8GB RAM, 256GB 8GB RAM, 256GB 12GB RAM;;"108 MP, f/1.9, (wide), 1/1.52"", 0.7µm, PDAF8 MP, f/2.2, 120˚, 17mm (ultrawide)2 MP, f/2.4, (macro)";LED flash, HDR, panorama;4K@30fps, 1080p@30/60fps, gyro-EIS;16 MP, f/2.2, (wide);;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct;5.1, A2DP, LE;GPS, GLONASS, BDS;No;No;USB Type-C 2.0, OTG;Fingerprint (side-mounted), accelerometer, gyro, compass;Virtual proximity sensing;Li-Po 4000 mAh, non-removable;Black, Blue, Silver;JLH-AN00;About 310 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_play5_5g-10899.php;https://fdn2.gsmarena.com/vv/bigpic/honor-play-5.jpg;Honor Play5 5G;Released 2021, May 26;179g, 7.5mm thickness;Android 10, Magic UI 4.0;128GB/256GB storage, Unspecified;17;0.1%;138,968 hits;"6.53""";1080x2400 pixels;8 GB RAM;Dimensity 800U;3800 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100;1, 2, 3, 4, 5, 8, 18, 19, 26, 34, 38, 39, 40, 41;1, 28, 41, 77, 78 SA/NSA;HSPA, LTE-A, 5G;2021, May 18;Available. Released 2021, May 26;161.6 x 74.8 x 7.5 mm (6.36 x 2.94 x 0.30 in);179 g (6.31 oz);;Dual SIM (Nano-SIM, dual stand-by);;OLED, HDR10;6.53 inches, 102.9 cm(~85.2% screen-to-body ratio);1080 x 2400 pixels, 20:9 ratio (~403 ppi density);Android 10, Magic UI 4.0, no Google Play Services;Mediatek MT6853 Dimensity 800U (7 nm);Octa-core (2x2.4 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55);Mali-G57 MC3;Unspecified;128GB 8GB RAM, 256GB 8GB RAM;;"64 MP, f/1.9, 26mm (wide), 1/1.72"", 0.8µm, PDAF8 MP, f/2.4, (ultrawide)2 MP, f/2.4, (macro)2 MP, f/2.4, (depth)";LED flash, HDR, panorama;4K@30fps, 1080p@30fps, gyro-EIS;16 MP, f/2.0, (wide);;1080p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.1, A2DP, LE;GPS, GLONASS, GALILEO, BDS;Yes;No;USB Type-C 2.0, OTG;Fingerprint (under display, optical), accelerometer, proximity, compass;;Li-Po 3800 mAh, non-removable;Black, Violet, Light Blue;;About 270 EUR;Schott Xensation Up;;;;;;;;;
https://www.gsmarena.com/honor_tablet_x7-10912.php;https://fdn2.gsmarena.com/vv/bigpic/huawei-honor-x7.jpg;Honor Tablet X7;Released 2021, May 07;325g, 8.5mm thickness;Android 10, Magic UI 4.0;32GB storage, microSDXC;8;0.1%;73,077 hits;"8.0""";800x1280 pixels;3 GB RAM;Helio P22T;5100 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 800 / 850 / 900 / 1900 / 2100;1, 3, 5, 7, 8, 18, 19, 20, 26, 28, 38, 40, 41;;HSPA, LTE;2021, May 07;Available. Released 2021, May 07;199.7 x 121.1 x 8.5 mm (7.86 x 4.77 x 0.33 in);325 g (11.46 oz);;Nano-SIM;Stylus support;IPS LCD, 300 nits (typ);8.0 inches, 185.6 cm(~76.7% screen-to-body ratio);800 x 1280 pixels, 16:10 ratio (~189 ppi density);Android 10, Magic UI 4.0, no Google Play Services;Mediatek MT8768T Helio P22T;Octa-core (4x2.3 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53);PowerVR GE8320;microSDXC;32GB 3GB RAM;eMMC 5.1;5 MP, f/2.2, AF;HDR, panorama;1080p@30fps;2 MP, f/2.4;;720p@30fps;;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct;5.1, A2DP, LE;GPS, GLONASS, GALILEO, BDS (A-GPS only for LTE model);No;No;microUSB 2.0, OTG;Accelerometer;;Li-Po 5100 mAh, non-removable;Dark Blue;KOB2-W09HN;About 120 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_play_20-10876.php;https://fdn2.gsmarena.com/vv/bigpic/honor-play-20.jpg;Honor Play 20;Released 2021, May 01;198g, 8.9mm thickness;Android 10, Magic UI 4.0;64GB/128GB storage, microSDXC;6;0.1%;90,157 hits;"6.52""";720x1600 pixels;4-8 GB RAM;Unisoc T610;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;LTE;;HSPA, LTE;2021, April 26;Available. Released 2021, May 01;164 x 75.8 x 8.9 mm (6.46 x 2.98 x 0.35 in);198 g (6.98 oz);Glass front, plastic back, plastic frame;Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.52 inches, 102.6 cm(~82.6% screen-to-body ratio);720 x 1600 pixels, 20:9 ratio (~269 ppi density);Android 10, Magic UI 4.0, no Google Play Services;Unisoc T610 (12 nm);Octa-core (2x1.8 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55);Mali-G52 MP2;microSDXC (uses shared SIM slot);64GB 4GB RAM, 128GB 4GB RAM, 128GB 6GB RAM, 128GB 8GB RAM;eMMC 5.1;13 MP, f/1.8, (wide), PDAF2 MP, f/2.4, (depth);LED flash, HDR, panorama;1080p@30fps;5 MP, f/2.2, (wide);;;;Wi-Fi 802.11 b/g/n;5.0, A2DP, LE;GPS, BDS;No;FM radio;USB Type-C 2.0;Accelerometer, proximity, compass;;Li-Po 5000 mAh, non-removable;Black, White, Blue, Silver/Pink;KOZ-AL00;About 110 EUR;;;;;;;;;;
https://www.gsmarena.com/honor_play_5t_youth-10863.php;https://fdn2.gsmarena.com/vv/bigpic/honor-play-5t-lite.jpg;Honor Play 5T Youth;Released 2021, April 27;191g, 9.2mm thickness;Android 10, Magic UI 4.0;128GB storage, microSDXC;4;N/A;60,189 hits;"6.6""";720x1600 pixels;6/8 GB RAM;Helio P35;5000 mAh Li-Po;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;LTE;;HSPA, LTE-A;2021, April 20;Available. Released 2021, April 27;165.2 x 76 x 9.2 mm (6.50 x 2.99 x 0.36 in);191 g (6.74 oz);Glass front, plastic back, plastic frame;Hybrid Dual SIM (Nano-SIM, dual stand-by);;IPS LCD;6.6 inches, 105.2 cm(~83.8% screen-to-body ratio);720 x 1600 pixels, 20:9 ratio (~266 ppi density);Android 10, Magic UI 4.0, no Google Play Services;Mediatek MT6765 Helio P35 (12nm);Octa-core (4x2.35 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53);PowerVR GE8320;microSDXC (uses shared SIM slot);128GB 6GB RAM, 128GB 8GB RAM;eMMC 5.1;13 MP, (wide), PDAF5 MP, (ultrawide)2 MP, f/2.4, (macro)2 MP, f/2.4, (depth);LED flash, HDR, panorama;1080p@30fps;8 MP, (wide);;1080p@30fps;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct;5.1, A2DP, LE;GPS, GLONASS, BDS;No;No;USB Type-C 2.0;Fingerprint (side-mounted), accelerometer, proximity;;Li-Po 5000 mAh, non-removable;Black, Blue;NZA-AL00;About 170 EUR;;;;;;;;;;
