Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;net3g;net4g;gprstext;edge;year;status;dimensions;weight;sim;bodyother;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;memoryother;cam1modules;cam1video;cam2modules;cam2video;wlan;bluetooth;gps;nfc;radio;usb;sensors;batdescription1;colors;models;price;speed;cam1features;net5g;build;displayprotection;displayother;cam2features;sar-us;tbench;batlife;optionalother;sar-eu;batstandby1;battalktime1;featuresother;batmusicplayback1
https://www.gsmarena.com/lg_g_pad_7_0-6352.php;https://fdn2.gsmarena.com/vv/bigpic/lg-g-pad-70-2014.jpg;LG G Pad 7.0;Released 2014, July;293g, 10.1mm thickness;Android 4.4.2, up to 5.0;8GB storage, microSDXC;31;0.1%;920,359 hits;"7.0""";800x1280 pixels;1 GB RAM;Snapdragon 400;4000 mAh Li-Ion;N/A;;;No;No;2014, May. Released 2014, July;Discontinued;189.3 x 113.8 x 10.1 mm (7.45 x 4.48 x 0.40 in);293 g (10.34 oz);No;;IPS LCD;7.0 inches, 142.1 cm(~66.0% screen-to-body ratio);800 x 1280 pixels, 16:10 ratio (~216 ppi density);Android 4.4.2 (KitKat), upgradable to 5.0 (Lollipop);Qualcomm MSM8226 Snapdragon 400 (28 nm);Quad-core 1.2 GHz Cortex-A7;Adreno 305;microSDXC (dedicated slot);8GB 1GB RAM;eMMC 4.5;3.15 MP;720p;1.3 MP;720p;Wi-Fi 802.11 a/b/g/n, dual-band, hotspot, Wi-Fi Direct, DLNA;4.0, A2DP;GPS;No;No;microUSB 2.0, OTG;Accelerometer, compass;Li-Ion 4000 mAh, non-removable;Black, White, Luminous Orange, Luminous Blue;;About 160 EUR;;;;;;;;;Basemark X: 822;;;;;;;
https://www.gsmarena.com/lg_l80-7038.php;https://fdn2.gsmarena.com/vv/bigpic/lg-l80.jpg;LG L80;Released 2014, Q2;138g, 9.7mm thickness;Android 4.4.2;8GB storage, microSDHC;11;N/A;324,791 hits;"5.0""";480x800 pixels;1 GB RAM;;2540 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 2100;;;;2014, Q2. Released 2014, Q2;Discontinued;138.2 x 74.3 x 9.7 mm (5.44 x 2.93 x 0.38 in);138 g (4.87 oz);Micro-SIM;;IPS LCD;5.0 inches, 71.2 cm(~69.3% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~187 ppi density);Android 4.4.2 (KitKat);;Dual-core 1.2 GHz;;microSDHC (dedicated slot);8GB 1GB RAM;;8 MP, AF;480p@30fps;1.3 MP;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP, aptX;GPS, GLONASS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2540 mAh, removable;White, Black;;About 150 EUR;HSPA 21.1/5.76 Mbps;LED flash, panorama;;;;;;;;;;0.29 W/kg (head);Up to 520 h (3G);Up to 6 h 30 min (3G);;
https://www.gsmarena.com/lg_l80_dual-6333.php;https://fdn2.gsmarena.com/vv/bigpic/lg-l80-dual.jpg;LG L80 Dual;Released 2014, May;9.7mm thickness;Android 4.4.2;4GB 1GB RAM storage, microSDHC slot;24;N/A;1,937,466 hits;"5.0""";480x800 pixels;1 GB RAM;Snapdragon 200;2540 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;;;2014, April. Released 2014, May;Discontinued;138.2 x 74.3 x 9.7 mm (5.44 x 2.93 x 0.38 in);-;Dual SIM (Mini-SIM, dual stand-by);;IPS LCD;5.0 inches, 71.2 cm(~69.3% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~187 ppi density);Android 4.4.2 (KitKat);Qualcomm MSM8210 Snapdragon 200 (28 nm);Dual-core 1.2 GHz Cortex-A7;Adreno 302;microSDHC (dedicated slot);4GB 1GB RAM;eMMC 4.5;5 MP, AF;480p@30fps;VGA;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP, aptX;GPS, GLONASS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2540 mAh, removable;White, Black;;About 120 EUR;HSPA 21.1/5.76 Mbps;LED flash, panorama;;;;;;;;;;;;;;
https://www.gsmarena.com/lg_lucid_3_vs876-6326.php;https://fdn2.gsmarena.com/vv/bigpic/lg-lucid-3.jpg;LG Lucid 3 VS876;Released 2014, April;123.9g, 9.9mm thickness;Android 4.4.2;8GB storage, microSDXC;13;N/A;297,798 hits;"4.7""";540x960 pixels;1 GB RAM;;2440 mAh Li-Ion;CDMA 800 / 1900;CDMA2000 1xEV-DO;4, 13;;;2014, April. Released 2014, April;Discontinued;131.6 x 66 x 9.9 mm (5.18 x 2.60 x 0.39 in);123.9 g (4.37 oz);Micro-SIM;;IPS LCD;4.7 inches, 60.9 cm(~70.1% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~234 ppi density);Android 4.4.2 (KitKat);;Quad-core 1.2 GHz;;microSDXC (dedicated slot);8GB 1GB RAM;;5 MP, AF;1080p@30fps;VGA;;Wi-Fi 802.11 a/b/g/n, dual-band, Wi-Fi Direct, hotspot, DLNA;4.0, A2DP, EDR, LE;GPS;Yes;No;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 2440 mAh, removable;Black;;About 220 EUR;EV-DO Rev.A 3.1 Mbps, LTE;LED flash, panorama, HDR;;;Corning Gorilla Glass 3;;;0.78 W/kg (head)     1.09 W/kg (body);;;;;Up to 360 h;Up to 12 h 30 min;;
https://www.gsmarena.com/lg_l65_dual_d285-6307.php;https://fdn2.gsmarena.com/vv/bigpic/lg-l65-d285-1.jpg;LG L65 Dual D285;Released 2014, May;126g, 9.6mm thickness;Android 4.4.2, LG UI 3;4GB 1GB RAM storage, microSDHC slot;16;N/A;307,752 hits;"4.3""";480x800 pixels;1 GB RAM;Snapdragon 200;2100 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;HSDPA 900 / 2100;;;;2014, April. Released 2014, May;Discontinued;127.2 x 66.8 x 9.6 mm (5.01 x 2.63 x 0.38 in);126 g (4.44 oz);Dual SIM (Mini-SIM, dual stand-by);;IPS LCD;4.3 inches, 52.6 cm(~61.9% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~217 ppi density);Android 4.4.2 (KitKat), LG UI 3;Qualcomm MSM8210 Snapdragon 200 (28 nm);Dual-core 1.2 GHz Cortex-A7;Adreno 302;microSDHC (dedicated slot);4GB 1GB RAM;eMMC 4.5;5 MP, AF;Yes;VGA;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;GPS, GLONASS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2100 mAh, removable;White, Black;;About 150 EUR;HSPA 21.1/5.76 Mbps;LED flash, panorama;;;;;;;;;;0.42 W/kg (head)     0.35 W/kg (body);;;;
https://www.gsmarena.com/lg_g_pad_8_3_lte-6173.php;https://fdn2.gsmarena.com/vv/bigpic/lg-g-pad-83-lte-v.jpg;LG G Pad 8.3 LTE;Released 2014, March;339.9g, 8.9mm thickness;Android 4.2.2, up to 5.0;16GB storage, microSDXC;35;N/A;477,044 hits;"8.3""";1200x1920 pixels;2 GB RAM;Snapdragon 600;4600 mAh Li-Po;GSM - N/A;;4, 13;No;No;2014, March. Released 2014, March;Discontinued;216.9 x 126.5 x 8.9 mm (8.54 x 4.98 x 0.35 in);339.9 g (11.99 oz);Micro-SIM;;IPS LCD;8.3 inches, 199.8 cm(~72.8% screen-to-body ratio);1200 x 1920 pixels, 16:10 ratio (~273 ppi density);Android 4.2.2 (Jelly Bean), upgradable to 5.0 (Lollipop);Qualcomm APQ8064 Pro Snapdragon 600;Quad-core 1.5 GHz Krait 300;Adreno 320;microSDXC (dedicated slot);16GB 2GB RAM;;5 MP, AF;1080p@30fps;1.3 MP;720p;Wi-Fi 802.11 a/b/g/n, dual-band, hotspot, Wi-Fi Direct, DLNA;4.0, A2DP;GPS, GLONASS;No;No;microUSB 2.0 (SlimPort);Accelerometer, gyro, compass;Li-Po 4600 mAh, non-removable;Black;;About 220 EUR;LTE;Panorama, HDR;;;Corning Gorilla Glass 2;;;1.06 W/kg (body);;;;;Up to 624 h (3G);Up to 18 h (3G);;
https://www.gsmarena.com/lg_f70_d315-6133.php;https://fdn2.gsmarena.com/vv/bigpic/lg-f70.jpg;LG F70 D315;Released 2014, May;129.6g, 10mm thickness;Android 4.4.2;4GB/8GB storage, microSDHC;24;N/A;799,727 hits;"4.5""";480x800 pixels;1 GB RAM;Snapdragon 400;2440 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;3, 7, 20;;;2014, February. Released 2014, May;Discontinued;127.2 x 66.4 x 10 mm (5.01 x 2.61 x 0.39 in);129.6 g (4.59 oz);Micro-SIM;;IPS LCD;4.5 inches, 57.6 cm(~68.2% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~207 ppi density);Android 4.4.2 (KitKat);Qualcomm MSM8926 Snapdragon 400 (28 nm);Quad-core 1.2 GHz Cortex-A7;Adreno 305;microSDHC (dedicated slot);4GB 1GB RAM, 8GB 1GB RAM;eMMC 4.5;5 MP, AF;1080p@30fps;VGA;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;GPS;Yes (LTE model only);FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2440 mAh, removable;White, Black;;About 200 EUR;HSPA, LTE;LED flash, panorama;;;;;;0.36 W/kg (head)     0.73 W/kg (body);;;;0.51 W/kg (head)     0.58 W/kg (body);;;;
https://www.gsmarena.com/lg_g2_mini_lte_(tegra)-6118.php;https://fdn2.gsmarena.com/vv/bigpic/lg-g2-mini-ofic1.jpg;LG G2 mini LTE (Tegra);Released 2014, May;121g, 9.8mm thickness;Android 4.4.2, LG Optimus UI;8GB storage, microSDHC;37;N/A;682,901 hits;"4.7""";540x960 pixels;1 GB RAM;Nvidia Tegra 4i;2440 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA;LTE (unspecified);Class 12;Class 12;2014, February. Released 2014, May;Discontinued;129.6 x 66 x 9.8 mm (5.10 x 2.60 x 0.39 in);121 g (4.27 oz);Micro-SIM;;IPS LCD;4.7 inches, 60.9 cm(~71.2% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~234 ppi density);Android 4.4.2 (KitKat), LG Optimus UI;Nvidia Tegra 4i;Quad-core 1.7 GHz Cotex-A9;ULP GeForce (60 cores);microSDHC (dedicated slot);8GB 1GB RAM;;13 MP, AF;1080p@30fps;1.3 MP;720p;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot;4.0, A2DP, LE;GPS, GLONASS;Yes;FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 2440 mAh, removable;Titan Black, Lunar White, Red, Gold;;About 240 EUR;HSPA 42.2/5.76 Mbps, LTE Cat3 100/50 Mbps;LED flash, panorama, HDR;;;Corning Gorilla Glass 2;;;;;;;;;;;
https://www.gsmarena.com/lg_g2_mini_lte-6117.php;https://fdn2.gsmarena.com/vv/bigpic/lg-g2-mini-ofic1.jpg;LG G2 mini LTE;Released 2014, March;121g, 9.8mm thickness;Android 4.4.2, up to 5.0.2, LG Optimus UI 3;8GB storage, microSDHC;76;N/A;1,422,912 hits;"4.7""";540x960 pixels;1 GB RAM;Snapdragon 400;2440 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 850 / 900 / 1900 / 2100;1, 3, 7, 8, 20 - D620;;;2014, February. Released 2014, March;Discontinued;129.6 x 66 x 9.8 mm (5.10 x 2.60 x 0.39 in);121 g (4.27 oz);Micro-SIM;;IPS LCD;4.7 inches, 60.9 cm(~71.2% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~234 ppi density);Android 4.4.2 (KitKat), upgradable to 5.0.2 (Lollipop), LG Optimus UI 3;Qualcomm MSM8926 Snapdragon 400 (28 nm);Quad-core 1.2 GHz Cortex-A7;Adreno 305;microSDHC (dedicated slot);8GB 1GB RAM;eMMC 4.5;8 MP, AF;1080p@30fps, HDR;1.3 MP;720p;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot;4.0, A2DP, LE;GPS, GLONASS;Yes;FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 2440 mAh, removable;Titan Black, Lunar White, Red, Gold;D620;About 180 EUR;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;LED flash, panorama, HDR;;;Corning Gorilla Glass 2;;;0.46 W/kg (head)     0.37 W/kg (body);;;;0.52 W/kg (head)     0.42 W/kg (body);Up to 700 h (2G) / Up to 900 h (3G);Up to 12 h (2G) / Up to 17 h (3G);;
https://www.gsmarena.com/lg_g2_mini-6077.php;https://fdn2.gsmarena.com/vv/bigpic/lg-g2-mini-ofic1.jpg;LG G2 mini;Released 2014, April;121g, 9.8mm thickness;Android 4.4.2, LG Optimus UI;8GB storage, microSDHC;166;0.1%;5,210,542 hits;"4.7""";540x960 pixels;1 GB RAM;Snapdragon 400;2440 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 850 / 900 / 1900 / 2100;;;;2014, February. Released 2014, April;Discontinued;129.6 x 66 x 9.8 mm (5.10 x 2.60 x 0.39 in);121 g (4.27 oz);Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by);;IPS LCD;4.7 inches, 60.9 cm(~71.2% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~234 ppi density);Android 4.4.2 (KitKat), LG Optimus UI;Qualcomm MSM8226 Snapdragon 400 (28 nm);Quad-core 1.2 GHz Cortex-A7;Adreno 305;microSDHC (dedicated slot);8GB 1GB RAM;eMMC 4.5;8 MP, AF;1080p@30fps, HDR;1.3 MP;720p;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot;4.0, A2DP, LE;GPS, GLONASS;No;FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 2440 mAh, removable;Titan Black, Lunar White, Red, Gold;D618;About 160 EUR;HSPA 21.1/5.76 Mbps;LED flash, panorama, HDR;;;Corning Gorilla Glass 2;;;;;;;;Up to 700 h (2G) / Up to 600 h (3G);Up to 12 h (2G) / Up to 16 h (3G);;
https://www.gsmarena.com/lg_l90_dual_d410-6171.php;https://fdn2.gsmarena.com/vv/bigpic/lg-l90-dual.jpg;LG L90 Dual D410;Released 2014, April;125g, 9.7mm thickness;Android 4.4.2, up to 5.0.2, LG Optimus UI 3;8GB storage, microSDHC;142;N/A;2,191,278 hits;"4.7""";540x960 pixels;1 GB RAM;Snapdragon 400;2540 mAh Li-Po;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 1900 / 2100;;;;2014, February. Released 2014, April;Discontinued;131.6 x 66 x 9.7 mm (5.18 x 2.60 x 0.38 in);125 g (4.41 oz);Dual SIM (Mini-SIM, dual stand-by);;IPS LCD;4.7 inches, 60.9 cm(~70.1% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~234 ppi density);Android 4.4.2 (KitKat), upgradable to 5.0.2 (Lollipop), LG Optimus UI 3;Qualcomm MSM8226 Snapdragon 400 (28 nm);Quad-core 1.2 GHz Cortex-A7;Adreno 305;microSDHC (dedicated slot);8GB 1GB RAM;eMMC 4.5;5 MP or 8 MP, AF;1080p@30fps;VGA;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot;4.0, A2DP, LE, aptX;GPS, GLONASS;No;FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Li-Po 2540 mAh, removable;White, Black;D410;About 290 EUR;HSPA 21.1/5.76 Mbps;LED flash, panorama;;;Corning Gorilla Glass 2;;;0.45 W/kg (head)     0.97 W/kg (body);;;;0.31 W/kg (head)     0.70 W/kg (body);Up to 827 h (2G) / Up to 864 h (3G);Up to 29 h (2G) / Up to 19 h (3G);;
https://www.gsmarena.com/lg_l90_d405-6100.php;https://fdn2.gsmarena.com/vv/bigpic/lg-l90.jpg;LG L90 D405;Released 2014, March;126g, 9.7mm thickness;Android 4.4.2;8GB storage, microSDHC;103;0.1%;3,268,769 hits;"4.7""";540x960 pixels;1 GB RAM;Snapdragon 400;2540 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 1900 / 2100;;;;2014, February. Released 2014, March;Discontinued;131.6 x 66 x 9.7 mm (5.18 x 2.60 x 0.38 in);126 g (4.44 oz);Mini-SIM;;IPS LCD;4.7 inches, 60.9 cm(~70.1% screen-to-body ratio);540 x 960 pixels, 16:9 ratio (~234 ppi density);Android 4.4.2 (KitKat);Qualcomm MSM8226 Snapdragon 400 (28 nm);Quad-core 1.2 GHz Cortex-A7;Adreno 305;microSDHC (dedicated slot);8GB 1GB RAM;eMMC 4.5;5 MP or 8 MP, AF;1080p@30fps;1.3 MP/ VGA;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot;4.0, A2DP, LE, aptX;GPS, GLONASS;Yes;FM radio, RDS;microUSB 2.0;Accelerometer, proximity, compass;Li-Ion 2540 mAh, removable;White, Black;D405, D415;About 170 EUR;HSPA 21.1/5.76 Mbps;LED flash, panorama;;;Corning Gorilla Glass 2;;;0.78 W/kg (head)     1.04 W/kg (body);;;;0.47 W/kg (head)     0.44 W/kg (body);Up to 977 h (2G) / Up to 1012 h (3G);Up to 24 h 30 min (2G) / Up to 21 h 30 min (3G);;
https://www.gsmarena.com/lg_l70_d320n-6285.php;https://fdn2.gsmarena.com/vv/bigpic/lg-l70-d320n.jpg;LG L70 D320N;Released 2014, April;124g, 9.5mm thickness;Android 4.4.2, LG UI 3;4GB 1GB RAM storage, microSDHC slot;71;0.1%;1,646,113 hits;"4.5""";480x800 pixels;1 GB RAM;Snapdragon 200;2100 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - all models;HSDPA 900 / 2100;;;;2014, February. Released 2014, April;Discontinued;127.2 x 66.8 x 9.5 mm (5.01 x 2.63 x 0.37 in);124 g (4.37 oz);Mini-SIM;;IPS LCD;4.5 inches, 57.6 cm(~67.8% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~207 ppi density);Android 4.4.2 (KitKat), LG UI 3;Qualcomm MSM8210 Snapdragon 200 (28 nm);Dual-core 1.2 GHz Cortex-A7;Adreno 302;microSDHC (dedicated slot);4GB 1GB RAM;eMMC 4.5;5 MP, AF8 MP, AF (D320F8 only);Yes;VGA;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP, aptX;GPS, GLONASS;Yes;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2100 mAh, removable;White, Black;D320;About 150 EUR;HSPA 21.1/5.76 Mbps;LED flash, panorama;;;Corning Gorilla Glass 2;;;0.58 W/kg (head)     0.74 W/kg (body);;;;0.61 W/kg (head)     0.66 W/kg (body);Up to 420 h (2G) / Up to 460 h (3G);Up to 6 h (2G) / Up to 8 h (3G);;
https://www.gsmarena.com/lg_l70_dual_d325-6101.php;https://fdn2.gsmarena.com/vv/bigpic/lg-l70-dual.jpg;LG L70 Dual D325;Released 2014, May;126.6g, 9.5mm thickness;Android 4.4.2, LG UI 3;4GB 1GB RAM storage, microSDHC slot;86;0.1%;4,320,103 hits;"4.5""";480x800 pixels;1 GB RAM;Snapdragon 200;2100 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;;;2014, February. Released 2014, May;Discontinued;127.2 x 66.8 x 9.5 mm (5.01 x 2.63 x 0.37 in);126.6 g (4.48 oz);Dual SIM (Mini-SIM, dual stand-by);;IPS LCD;4.5 inches, 57.6 cm(~67.8% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~207 ppi density);Android 4.4.2 (KitKat), LG UI 3;Qualcomm MSM8210 Snapdragon 200 (28 nm);Dual-core 1.2 GHz Cortex-A7;Adreno 302;microSDHC (dedicated slot);4GB 1GB RAM;eMMC 4.5;5 MP, AF;480p@24fps;VGA;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP, aptX;GPS, GLONASS;No;FM radio;microUSB 2.0;Accelerometer, proximity;Li-Ion 2100 mAh, removable;White, Black;D325;About 130 EUR;HSPA 21.1/5.76 Mbps;LED flash, panorama;;;Corning Gorilla Glass 2;;;;;;;0.30 W/kg (head)     0.38 W/kg (body);Up to 390 h;Up to 4 h 40 min;;
https://www.gsmarena.com/lg_l45_dual_x132-7062.php;https://fdn2.gsmarena.com/vv/bigpic/lg-l45.jpg;LG L45 Dual X132;Released 2014;12mm thickness;Android 4.4.2;4GB 512MB RAM storage, microSDHC slot;2;N/A;92,808 hits;"3.5""";320x480 pixels;512 MB RAM;;1540 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;HSDPA 900 / 2100;;;;2014. Released 2014;Discontinued;109 x 59.9 x 12 mm (4.29 x 2.36 x 0.47 in);-;Dual SIM (Micro-SIM, dual stand-by);;TFT;3.5 inches, 36.5 cm(~55.9% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);Android 4.4.2 (KitKat);;Dual-core 1.0 GHz;;microSDHC (dedicated slot);4GB 512MB RAM;;5 MP;320p@30fps;VGA;;Wi-Fi 802.11 b/g/n, hotspot;4.0, A2DP;A-GPS;No;FM radio, RDS;microUSB 2.0;Accelerometer;Li-Ion 1540 mAh, removable;White, Black;;;HSPA 21.1/5.76 Mbps;LED flash, panorama;;;;;;;;;;;;;;
https://www.gsmarena.com/lg_l40_d160-6286.php;https://fdn2.gsmarena.com/vv/bigpic/lg-l40-d160.jpg;LG L40 D160;Released 2014, April;114g, 11.9mm thickness;Android 4.4.2, LG UI 3;4GB 512MB RAM storage, microSDHC slot;19;N/A;496,883 hits;"3.5""";320x480 pixels;512 MB RAM;Snapdragon 200;1700 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;HSDPA 900 / 2100;;;;2014, February. Released 2014, April;Discontinued;109.4 x 59 x 11.9 mm (4.31 x 2.32 x 0.47 in);114 g (4.02 oz);Mini-SIM;;IPS LCD;3.5 inches, 36.5 cm(~56.5% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);Android 4.4.2 (KitKat), LG UI 3;Qualcomm MSM8210 Snapdragon 200 (28 nm);Dual-core 1.2 GHz Cortex-A7;Adreno 302;microSDHC (dedicated slot);4GB 512MB RAM;eMMC 4.5;3.15 MP;480p;No;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP, EDR;A-GPS only;No;FM radio, RDS;microUSB;Accelerometer;Li-Ion 1540 mAh, removable;White, Black;;About 80 EUR;HSPA 14.4/5.76 Mbps;;;;Corning Gorilla Glass 2;;;1.29 W/kg (head)     1.08 W/kg (body);;;;1.12 W/kg (head)     0.79 W/kg (body);Up to 550 h (2G) / Up to 550 h (3G);Up to 14 h (2G) / Up to 11 h (3G);;
https://www.gsmarena.com/lg_l40_dual_d170-6102.php;https://fdn2.gsmarena.com/vv/bigpic/lg-l40-dual.jpg;LG L40 Dual D170;Released 2014, May;113.4g, 11.9mm thickness;Android 4.4.2, LG UI 3;4GB 512MB RAM storage, microSDHC slot;20;N/A;924,050 hits;"3.5""";320x480 pixels;512 MB RAM;MSM8210;1700 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only);HSDPA 900 / 2100;;;;2014, February. Released 2014, May;Discontinued;109.4 x 59 x 11.9 mm (4.31 x 2.32 x 0.47 in);113.4 g (3.99 oz);Single SIM (Mini-SIM) or Dual SIM (Mini-SIM, dual stand-by);;IPS LCD;3.5 inches, 36.5 cm(~56.5% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~165 ppi density);Android 4.4.2 (KitKat), LG UI 3;Qualcomm MSM8210/MSM8610 Snapdragon 200 (28 nm);Dual-core 1.2 GHz Cortex-A7;Adreno 302;microSDHC (dedicated slot);4GB 512MB RAM;eMMC 4.5;3.15 MP;Yes;No;;Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot;4.0, A2DP;A-GPS only;No;FM radio, RDS;microUSB;Accelerometer;Li-Ion 1700/1540 mAh, removable;White, Black;D170;About 90 EUR;HSPA 14.4/5.76 Mbps;;;;Corning Gorilla Glass 2;;;;;;;0.56 W/kg (head)     0.65 W/kg (body);;;;
https://www.gsmarena.com/lg_g_pro_2-6052.php;https://fdn2.gsmarena.com/vv/bigpic/lg-g-pro-2-new.jpg;LG G Pro 2;Released 2014, April;172g, 8.3mm thickness;Android 4.4.2, up to 5.0.1, LG Optimus UI;16GB/32GB storage, microSDXC;413;0.1%;4,461,930 hits;"5.9""";1080x1920 pixels;3 GB RAM;Snapdragon 800;3200 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - D837;HSDPA 900 / 2100 - D837, D838;3, 7, 20 - D837;;;2014, February. Released 2014, April;Discontinued;157.9 x 81.9 x 8.3 mm (6.22 x 3.22 x 0.33 in);172 g (6.07 oz);Micro-SIM;;True IPS+ LCD;5.9 inches, 96.0 cm(~74.2% screen-to-body ratio);1080 x 1920 pixels, 16:9 ratio (~373 ppi density);Android 4.4.2 (KitKat), upgradable to 5.0.1 (Lollipop), LG Optimus UI;Qualcomm MSM8974 Snapdragon 800 (28 nm);Quad-core 2.26 GHz Krait 400;Adreno 330;microSDXC (dedicated slot);16GB 3GB RAM, 32GB 3GB RAM;eMMC 4.5;13 MP, AF, OIS;4K@30fps, 1080p@60fps, 720p@120fps, HDR;2.1 MP;1080p@30fps;Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot;4.0, A2DP, aptX;GPS, S-GPS, GLONASS;Yes;No;microUSB 2.0 (SlimPort), OTG;Accelerometer, gyro, proximity, compass;Li-Ion 3200 mAh, removable;Titan, White, Silver, Burgundy;D838, F350S, F350L, F350K;About 310 EUR;HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps;LED flash, panorama, HDR;;;Corning Gorilla Glass 3;;;;;;;0.30 W/kg (head)     0.33 W/kg (body);Up to 370 h (2G) / Up to 370 h (3G);Up to 8 h (2G) / Up to 14 h (3G);;
https://www.gsmarena.com/lg_optimus_l4_ii_tri_e470-6385.php;https://fdn2.gsmarena.com/vv/bigpic/lg-optimus-l4-ii-tri-e470.jpg;LG Optimus L4 II Tri E470;Released 2013, October;140g, 12.7mm thickness;Android 4.1.2;4GB 512MB RAM storage, microSDHC slot;5;N/A;135,770 hits;"3.8""";320x480 pixels;512 MB RAM;MT6575;2150 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 & SIM 3;HSDPA 850 / 2100;;;;2013, October. Released 2013, October;Discontinued;112.8 x 64.7 x 12.7 mm (4.44 x 2.55 x 0.5 in);140 g (4.94 oz);Triple SIM;;IPS LCD;3.8 inches, 43.0 cm(~58.9% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~152 ppi density);Android 4.1.2 (Jelly Bean);Mediatek MT6575 (40 nm);1.0 GHz Cotex-A9;PowerVR SGX531;microSDHC (dedicated slot);4GB 512MB RAM;;3.15 MP;Yes;No;;Wi-Fi 802.11 b/g/n, hotspot;3.0, A2DP;A-GPS only;No;FM radio, recording;microUSB 2.0;Accelerometer, proximity;Li-Ion 2150 mAh, removable;Black, White;;;HSPA 7.2/5.76 Mbps;LED flash;;;;;;0.59 W/kg (head)     0.26 W/kg (body);;;;;;;Digital TV;
